Frame number,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
First frame,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point frequency,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Analog frequency,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,RHEE,,,RTOE,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,RPelvisAngles,,,RFootProgressAngles,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RHipPower,,,RKneePower,,,RAnklePower,,
2.07,43.9256,-607.325,50.9262,-36.5089,-777.14,43.5398,10.5419,7.16817,-1.94617,29.1159,-1.02375,17.0486,24.5366,7.41749,-32.5263,20.4957,0,0,-6.10508,-0.617163,173.198,-94.9885,-5.82462,-155.92,63.8016,54.2411,30.2798,-149.095,-63.6385,40.5455,171.643,-80.7463,46.2676,0,0,-0.114303,0,0,-0.15098,0,0,0.0534018
2.08,43.4914,-607.033,50.1105,-36.4996,-777.078,43.5611,10.9645,7.16624,-2.10885,28.3379,-1.09421,16.0861,23.8158,7.25415,-31.9945,20.0268,0,0,-6.36487,-0.4899,173.812,-94.5807,-5.43029,-156.061,74.1969,61.3802,32.791,-164.297,-62.6651,44.4887,180.468,-70.4478,49.0674,0,0,-0.120949,0,0,-0.161587,0,0,0.0544176
2.09,43.1042,-606.706,49.1565,-36.4447,-776.998,43.5893,11.3704,7.17252,-2.19395,27.5473,-1.16021,15.0611,23.1513,7.09171,-31.4593,19.5951,0,0,-6.62857,-0.368987,174.418,-94.1327,-5.04896,-156.192,67.9826,56.7465,28.3882,-154.338,-56.1909,39.5273,157.515,-64.139,44.5235,0,0,-0.105251,0,0,-0.152655,0,0,0.0442256
2.1,42.7543,-606.344,48.0942,-36.3511,-776.904,43.6257,11.7605,7.18673,-2.2169,26.7562,-1.22458,14.0072,22.5438,6.93463,-30.9357,19.199,0,0,-6.89102,-0.258379,175.011,-93.6529,-4.68601,-156.314,63.5017,52.7748,30.294,-146.381,-54.2833,40.5075,133.463,-58.8771,46.8838,0,0,-0.0892389,0,0,-0.136363,0,0,0.0318758
2.11,42.4353,-605.955,46.9665,-36.2262,-776.804,43.6715,12.1399,7.20904,-2.19677,25.9809,-1.2899,12.9584,21.9907,6.78658,-30.4366,18.8355,0,0,-7.14752,-0.162624,175.59,-93.1524,-4.34585,-156.43,64.137,52.8762,30.6801,-145.933,-51.1142,40.9541,111.989,-50.2453,47.4016,0,0,-0.0762111,0,0,-0.127798,0,0,0.0279894
2.12,42.1432,-605.554,45.8259,-36.0774,-776.708,43.7268,12.5177,7.24019,-2.15422,25.2418,-1.35769,11.9456,21.4857,6.64991,-29.9712,18.4992,0,0,-7.39425,-0.0867358,176.15,-92.6461,-4.03174,-156.542,64.6262,52.8266,31.409,-143.32,-48.373,41.675,85.0707,-42.8171,48.436,0,0,-0.0602414,0,0,-0.113318,0,0,0.0252582
2.13,41.875,-605.159,44.7284,-35.9128,-776.623,43.7903,12.9056,7.28113,-2.10927,24.5606,-1.42785,10.9937,21.0195,6.52559,-29.5439,18.1827,0,0,-7.62841,-0.0357855,176.686,-92.1507,-3.7456,-156.651,61.7435,50.7012,28.2444,-135.926,-42.886,38.2836,52.8497,-34.8707,44.7427,0,0,-0.0395603,0,0,-0.0965455,0,0,0.0247066
2.14,41.627,-604.792,43.7255,-35.7402,-776.556,43.8589,13.3166,7.33296,-2.07917,23.958,-1.49865,10.1202,20.5812,6.41338,-29.155,17.8783,0,0,-7.84845,-0.0144946,177.195,-91.683,-3.4881,-156.759,65.3494,53.2071,27.1571,-137.045,-38.6163,37.8307,31.904,-26.6567,43.6046,0,0,-0.0255379,0,0,-0.081614,0,0,0.0283118
2.15,41.3937,-604.473,42.8574,-35.5679,-776.508,43.9289,13.7629,7.39643,-2.07678,23.4513,-1.56694,9.33558,20.1603,6.31242,-28.8025,17.5784,0,0,-8.05391,-0.0267323,177.674,-91.2575,-3.25901,-156.866,68.7724,55.4648,24.6677,-137.173,-34.648,35.9652,14.9072,-21.0406,41.2693,0,0,-0.0121755,0,0,-0.0649537,0,0,0.0335098
2.16,41.1674,-604.213,42.1487,-35.4034,-776.48,43.9967,14.2542,7.47187,-2.10944,23.0519,-1.62848,8.64559,19.7487,6.222,-28.4847,17.277,0,0,-8.24534,-0.0752678,178.118,-90.8843,-3.05771,-156.973,72.4688,58.0202,24.5358,-140.897,-30.9511,36.3994,10.8855,-14.7981,40.9319,0,0,-0.00839454,0,0,-0.0460076,0,0,0.0381751
2.17,40.9394,-604.015,41.6069,-35.253,-776.472,44.0583,14.796,7.55873,-2.17884,22.764,-1.67857,8.05359,19.3411,6.14208,-28.2021,16.9702,0,0,-8.42396,-0.16128,178.526,-90.5689,-2.88338,-157.081,81.0903,63.71,27.3031,-151.452,-30.514,40.2344,21.7026,-12.7885,44.7308,0,0,-0.0179715,0,0,-0.0261658,0,0,0.0457466
2.18,40.7021,-603.872,41.224,-35.1208,-776.483,44.11,15.3894,7.65583,-2.28132,22.5844,-1.71288,7.56242,18.9347,6.07375,-27.9593,16.6554,0,0,-8.59134,-0.284284,178.898,-90.3118,-2.73503,-157.194,81.3721,63.3731,30.0826,-151.805,-31.2488,42.777,30.5943,-15.6229,47.9696,0,0,-0.0265334,0,0,-0.00449224,0,0,0.0487005
2.19,40.4507,-603.771,40.9795,-35.0089,-776.509,44.1486,16.031,7.76141,-2.40866,22.5035,-1.7282,7.17571,18.5289,6.01934,-27.7651,16.3316,0,0,-8.74926,-0.441882,179.234,-90.1096,-2.61119,-157.311,-11.5409,3.82E-15,-0.504816,-30.887,-9.85454,0.0677426,-74.7923,-15.9893,3.21618,0,0,0.0879556,0,0,-0.00257344,0,0,-0.0066476
2.2,40.1842,-603.699,40.845,-34.9171,-776.549,44.1716,16.7139,7.87313,-2.55056,22.5067,-1.72333,6.89693,18.1245,5.98178,-27.6307,15.9981,0,0,-8.89944,-0.629779,179.534,-89.9557,-2.5093,-157.437,-11.6971,6.08E-16,-0.559817,-31.5946,-9.96214,-0.0176934,-58.2357,-21.8139,3.22185,0,0,0.0746027,0,0,0.00176424,0,0,-0.00692046
2.21,39.9055,-603.645,40.7891,-34.8432,-776.602,44.1771,17.4298,7.98783,-2.69671,22.5772,-1.69932,6.72818,17.7223,5.96384,-27.5663,15.6551,0,0,-9.0435,-0.841737,179.802,-89.8421,-2.42548,-157.574,66.134,52.3036,28.5784,-130.951,-29.8762,38.8864,52.7976,-35.4582,45.0484,0,0,-0.0535688,0,0,0.0286556,0,0,0.053851
2.22,39.621,-603.603,40.7825,-34.7835,-776.666,44.1645,18.1704,8.1016,-2.83907,22.6983,-1.65933,6.6678,17.3224,5.96713,-27.5781,15.3027,0,0,-9.18289,-1.07019,180.042,-89.76,-2.35449,-157.724,-12.0972,-7.93E-16,-0.689035,-30.4624,-11.342,-0.206148,-31.811,-38.4724,3.63551,0,0,0.0501604,0,0,0.00783949,0,0,-0.00759283
2.23,39.3386,-603.57,40.8014,-34.7337,-776.741,44.1344,18.9293,8.20986,-2.97292,22.8555,-1.60797,6.70877,16.9244,5.9915,-27.6655,14.9412,0,0,-9.31891,-1.30681,180.256,-89.7009,-2.29024,-157.887,-12.3094,-2.62E-15,-0.725107,-28.1635,-12.3301,-0.274652,-25.7306,-47.1386,3.98591,0,0,0.0447472,0,0,0.00923021,0,0,-0.00796023
2.24,39.0655,-603.546,40.8294,-34.6895,-776.828,44.089,19.7021,8.30729,-3.09728,23.0372,-1.55011,6.83791,16.5269,6.03484,-27.8205,14.5714,0,0,-9.45281,-1.54328,180.45,-89.6567,-2.22653,-158.062,-12.5168,-3.73E-15,-0.723074,-24.8289,-13.289,-0.30848,-24.8895,-54.5088,4.37585,0,0,0.0448663,0,0,0.00956579,0,0,-0.00831136
2.25,38.8074,-603.533,40.8566,-34.6472,-776.929,44.0327,20.4875,8.388,-3.21399,23.2354,-1.48947,7.0359,16.1284,6.09321,-28.0285,14.1942,0,0,-9.58572,-1.77206,180.628,-89.6201,-2.15808,-158.246,-12.7159,-1.42E-16,-0.680598,-20.9449,-14.1495,-0.305649,-27.7766,-60.0265,4.78507,0,0,0.0487944,0,0,0.00913451,0,0,-0.00862246
2.26,38.5676,-603.533,40.8785,-34.6042,-777.044,43.9713,21.2861,8.44654,-3.32669,23.4446,-1.42818,7.27988,15.7271,6.16157,-28.2712,13.8112,0,0,-9.71881,-1.98727,180.796,-89.5847,-2.08116,-158.434,-12.9015,1.09E-15,-0.598067,-17.1964,-14.8415,-0.266724,-31.762,-63.6039,5.17873,0,0,0.0533595,0,0,0.00833345,0,0,-0.00888198
2.27,38.3469,-603.547,40.8942,-34.5587,-777.173,43.9119,22.0998,8.47885,-3.43855,23.661,-1.36654,7.54617,15.3211,6.23482,-28.5299,13.4233,0,0,-9.85322,-2.18533,180.958,-89.5451,-1.99372,-158.62,-13.0619,2.45E-15,-0.492331,-14.092,-15.3361,-0.208264,-34.7412,-65.6168,5.51721,0,0,0.0560908,0,0,0.00749685,0,0,-0.00909987
2.28,38.1451,-603.575,40.905,-34.5098,-777.315,43.8611,22.9306,8.48276,-3.55142,23.8808,-1.30355,7.81352,14.9082,6.30858,-28.789,13.0306,0,0,-9.99028,-2.36506,181.117,-89.4972,-1.89502,-158.799,-13.1866,2.60E-15,-0.384433,-11.9258,-15.6323,-0.150788,-34.9226,-66.7922,5.76555,0,0,0.0547587,0,0,0.00684156,0,0,-0.00930584
2.29,37.9612,-603.614,40.9132,-34.4569,-777.465,43.824,23.7802,8.45853,-3.66449,24.0994,-1.23739,8.06479,14.4851,6.37985,-29.0382,12.6319,0,0,-10.1315,-2.52761,181.277,-89.4383,-1.78496,-158.967,-13.2683,-2.61E-15,-0.294059,-10.6659,-15.7233,-0.113482,-31.8696,-67.9292,5.89376,0,0,0.0487622,0,0,0.00639603,0,0,-0.00953953
2.3,37.7943,-603.663,40.9209,-34.3999,-777.618,43.8036,24.6495,8.40889,-3.77459,24.3109,-1.16653,8.2878,14.0478,6.44717,-29.2725,12.2241,0,0,-10.2785,-2.67596,181.438,-89.3668,-1.66316,-159.121,-13.301,-1.68E-15,-0.2336,-10.1356,-15.6198,-0.108495,-25.6631,-69.7487,5.89085,0,0,0.0380702,0,0,0.00606523,0,0,-0.00983973
2.31,37.6436,-603.715,40.9302,-34.3389,-777.766,43.8004,25.5384,8.33878,-3.87658,24.5077,-1.09073,8.47431,13.5907,6.51019,-29.4907,11.8025,0,0,-10.4332,-2.81427,181.603,-89.2818,-1.52818,-159.262,-13.2759,-6.43E-16,-0.21085,-9.75004,-15.2243,-0.14363,-17.8412,-72.393,5.72555,0,0,0.0248715,0,0,0.00555947,0,0,-0.0102365
2.32,37.5086,-603.765,40.9427,-34.2748,-777.903,43.8123,26.4462,8.25497,-3.9647,24.681,-1.01197,8.61836,13.1066,6.56894,-29.6933,11.3608,0,0,-10.5976,-2.94717,181.77,-89.1835,-1.37704,-159.39,-13.1875,2.00E-15,-0.218879,-9.20848,-14.4847,-0.212314,-9.40826,-75.5249,5.39185,0,0,0.0107903,0,0,0.00472111,0,0,-0.0107523
2.33,37.3876,-603.805,40.9597,-34.209,-778.021,43.8344,27.3712,8.16506,-4.0337,24.8207,-0.934831,8.71455,12.586,6.62299,-29.879,10.891,0,0,-10.7732,-3.07891,181.94,-89.0725,-1.20525,-159.509,71.938,53.0502,24.5865,-108.839,-33.4407,34.5074,89.9055,-80.9227,39.9371,0,0,-0.154688,0,0,0.01951,0,0,0.0974219
2.34,37.2767,-603.83,40.9819,-34.1443,-778.114,43.8596,28.3117,8.07638,-4.0804,24.9168,-0.866255,8.75571,12.0171,6.67041,-30.0413,10.3834,0,0,-10.9614,-3.21265,182.11,-88.9507,-1.00745,-159.623,-12.7762,-9.50E-16,-0.301392,-4.98132,-11.0645,-0.425305,0.545967,-78.4195,3.99264,0,0,-0.00498409,0,0,0.00179624,0,0,-0.0121565
2.35,37.1676,-603.834,41.0098,-34.0855,-778.181,43.8783,29.2651,7.99442,-4.10422,24.959,-0.814316,8.73127,11.3849,6.70696,-30.166,9.82653,0,0,-11.163,-3.34982,182.277,-88.8214,-0.778587,-159.735,-12.4506,-2.57E-15,-0.355026,-0.666051,-7.85462,-0.548701,-0.45392,-74.7984,2.75978,0,0,-0.00216284,0,0,0.000511748,0,0,-0.0130288
2.36,37.0457,-603.816,41.0442,-34.0393,-778.226,43.8793,30.2283,7.92141,-4.10809,24.9373,-0.786955,8.62729,10.672,6.72569,-30.2298,9.20708,0,0,-11.3779,-3.48959,182.437,-88.6898,-0.515499,-159.851,-12.0594,9.17E-16,-0.407397,5.1851,-3.32772,-0.673337,-5.79394,-65.8417,1.04698,0,0,0.00814626,0,0,0.000475377,0,0,-0.0139943
2.37,36.8876,-603.779,41.0879,-34.0156,-778.258,43.8514,31.1967,7.85573,-4.09765,24.8411,-0.790838,8.42678,9.85815,6.71697,-30.2001,8.50942,0,0,-11.605,-3.62871,182.586,-88.5633,-0.218254,-159.975,-11.6284,2.93E-15,-0.456298,12.3469,2.59866,-0.796514,-15.0751,-50.991,-1.20029,0,0,0.0247973,0,0,0.00285366,0,0,-0.0150416
2.38,36.6588,-603.73,41.1479,-34.0271,-778.295,43.7844,32.164,7.79218,-4.08131,24.6589,-0.831315,8.11199,8.92172,6.66911,-30.0369,7.71567,0,0,-11.8424,-3.76165,182.717,-88.4516,0.108705,-160.111,-11.202,1.94E-15,-0.504683,20.2957,9.89033,-0.921244,-26.8274,-30.3089,-4.01074,0,0,0.0449495,0,0,0.00880919,0,0,-0.0161827
2.39,36.3119,-603.683,41.2377,-34.0893,-778.361,43.6719,33.1213,7.72269,-4.06887,24.3778,-0.912212,7.66681,7.84101,6.56958,-29.6956,6.80602,0,0,-12.0874,-3.8809,182.827,-88.3662,0.455649,-160.268,-10.838,-1.75E-15,-0.554272,28.3873,18.3643,-1.05049,-39.8526,-4.52365,-7.34914,0,0,0.066521,0,0,0.0192477,0,0,-0.0174658
2.4,35.7861,-603.656,41.3793,-34.2198,-778.485,43.5142,34.0574,7.63763,-4.07142,23.9829,-1.03637,7.08037,6.59672,6.40634,-29.1305,5.7593,0,0,-12.3365,-3.97769,182.909,-88.3198,0.806886,-160.454,-10.6079,-1.63E-15,-0.601759,35.7265,27.6707,-1.18405,-52.3896,25.1569,-11.0953,0,0,0.0868929,0,0,0.0343612,0,0,-0.0190047
2.41,35.0088,-603.665,41.6051,-34.4364,-778.697,43.321,34.9588,7.52698,-4.10036,23.4585,-1.20553,6.34997,5.17473,6.16945,-28.2991,4.55488,0,0,-12.5857,-4.04275,182.958,-88.3255,1.14055,-160.681,77.9109,52.541,20.0366,-58.0615,24.1946,29.1308,22.6008,55.0463,15.6505,0,0,-0.0291373,0,0,-0.00826951,0,0,0.166607
2.42,33.9001,-603.722,41.9576,-34.7554,-779.016,43.1141,35.8112,7.38159,-4.16775,22.7899,-1.42035,5.48354,3.56892,5.85226,-27.1644,3.17484,0,0,-12.8311,-4.06735,182.97,-88.3951,1.42892,-160.964,-10.8842,-2.11E-15,-0.612396,44.1961,46.4391,-1.40973,-71.368,88.9338,-18.6761,0,0,0.118996,0,0,0.0729385,0,0,-0.0239001
2.43,32.3797,-603.826,42.4878,-35.1887,-779.449,42.929,36.6009,7.19415,-4.28624,21.9661,-1.67979,4.50165,1.78409,5.45249,-25.6998,1.60753,0,0,-13.0689,-4.04423,182.941,-88.5376,1.63989,-161.323,-11.5509,-9.52E-16,-0.521161,43.1547,54.1038,-1.46101,-75.625,117.544,-21.5479,0,0,0.128498,0,0,0.0886809,0,0,-0.0280732
2.44,30.3774,-603.956,43.2502,-35.742,-779.974,42.8162,37.3163,6.95985,-4.46954,20.9829,-1.98016,3.43673,-0.161028,4.97269,-23.8919,-0.147246,0,0,-13.296,-3.96843,182.868,-88.7561,1.73941,-161.776,-12.6459,-7.61E-16,-0.32723,36.8515,59.2767,-1.43646,-74.425,139.569,-23.0389,0,0,0.13128,0,0,0.0930435,0,0,-0.0339823
2.45,27.8442,-604.057,44.2931,-36.4141,-780.533,42.84,37.9499,6.67699,-4.73199,19.8461,-2.31389,2.33239,-2.23141,4.42059,-21.7454,-2.07254,0,0,-13.5099,-3.83802,182.752,-89.0441,1.69573,-162.342,76.8979,49.1418,20.7313,-73.2369,60.162,25.8822,14.9525,152.343,5.59154,0,0,0.052018,0,0,-0.0654859,0,0,0.16351
2.46,24.7621,-604.035,45.6459,-37.1974,-781.021,43.0758,38.4991,6.3471,-5.08848,18.5746,-2.66912,1.24118,-4.37515,3.80863,-19.2869,-4.12914,0,0,-13.7088,-3.65439,182.592,-89.3829,1.48508,-163.033,-16.0205,3.30E-15,0.453094,4.30204,60.6983,-1.01381,-52.0933,154.772,-20.5084,0,0,0.113938,0,0,0.0379638,0,0,-0.0510152
2.47,21.1487,-603.749,47.302,-38.0815,-781.283,43.6034,38.9671,5.975,-5.55264,17.2021,-3.02999,0.221169,-6.52463,3.15297,-16.5663,-6.2527,0,0,-13.8917,-3.42228,182.388,-89.7405,1.0981,-163.852,-18.0434,1.14E-15,1.09746,-23.3139,57.9058,-0.48295,-28.8135,147.096,-16.4465,0,0,0.0938347,0,0,-0.0292989,0,0,-0.0606565
2.48,17.055,-603.01,49.206,-39.0588,-781.111,44.4975,39.3621,5.56855,-6.1348,15.7775,-3.37872,-0.668022,-8.59957,2.47219,-13.6557,-8.35472,0,0,-14.0582,-3.14942,182.143,-90.0735,0.545565,-164.792,-19.9693,1.36E-15,1.96467,-58.4651,54.1023,0.381805,3.83,130.929,-10.806,0,0,0.0677536,0,0,-0.118011,0,0,-0.0689285
2.49,12.5604,-601.579,51.2484,-40.1307,-780.252,45.8149,39.6967,5.13837,-6.83893,14.3632,-3.6986,-1.36991,-10.5112,1.78618,-10.6465,-10.3282,0,0,-14.2083,-2.84592,181.861,-90.3312,-0.138393,-165.835,-21.4975,-9.71E-16,3.09454,-99.8152,50.2426,1.65488,45.4554,108.718,-3.95737,0,0,0.0383057,0,0,-0.213312,0,0,-0.073792
2.5,7.7661,-599.179,53.2733,-41.3125,-778.411,47.5807,39.9857,4.69749,-7.65983,13.0312,-3.97743,-1.83678,-12.1672,1.1153,-7.64345,-12.0574,0,0,-14.342,-2.52357,181.544,-90.4633,-0.897475,-166.95,-22.3617,-1.00E-15,4.52261,-145.294,46.9522,3.36548,95.2804,83.4149,3.65483,0,0,0.00778323,0,0,-0.293537,0,0,-0.0736155
2.51,2.79168,-595.513,55.0998,-42.6363,-775.277,49.7777,40.2438,4.26089,-8.58078,11.8569,-4.21047,-2.03437,-13.4773,0.480194,-4.75986,-13.43,0,0,-14.4593,-2.19518,181.195,-90.4269,-1.65832,-168.092,-22.3895,-2.27E-15,6.26243,-191.702,44.6496,5.47329,150.8,58.7204,11.4518,0,0,-0.0210376,0,0,-0.333851,0,0,-0.0677093
2.52,-2.23025,-590.29,56.5492,-44.1522,-770.541,52.341,40.4828,3.84474,-9.57277,10.912,-4.40212,-1.9453,-14.3612,-0.0980763,-2.11225,-14.3513,0,0,-14.5594,-1.87398,180.818,-90.1941,-2.33912,-169.204,-21.5517,-8.41E-16,8.25795,-235.342,43.4237,7.83873,208.594,38.2509,18.8093,0,0,-0.0454888,0,0,-0.314699,0,0,-0.0563629
2.53,-7.16313,-583.252,57.4745,-45.9243,-763.925,55.161,40.7093,3.46533,-10.5949,10.2559,-4.5653,-1.57118,-14.7572,-0.598075,0.184889,-14.7571,0,0,-14.6411,-1.57284,180.415,-89.7564,-2.8604,-170.221,-19.9703,1.31E-16,10.3235,-272.476,42.8806,10.2003,264.231,24.6398,25.1292,0,0,-0.0626604,0,0,-0.229316,0,0,-0.0404134
2.54,-11.8808,-574.198,57.7831,-48.0209,-755.209,58.0955,40.9226,3.13801,-11.5977,9.92938,-4.71867,-0.930619,-14.6311,-0.998511,2.02453,-14.6218,0,0,-14.7019,-1.30387,179.988,-89.1268,-3.15594,-171.076,-17.8709,6.57E-17,12.1473,-300.024,42.1703,12.2105,313.276,18.6584,29.92,0,0,-0.0695191,0,0,-0.0876627,0,0,-0.0209883
2.55,-16.2832,-563.003,57.449,-50.498,-744.252,60.9888,41.1141,2.87594,-12.5269,9.9501,-4.88179,-0.0554041,-13.9836,-1.27986,3.31475,-13.9598,0,0,-14.739,-1.07771,179.541,-88.338,-3.18261,-171.712,-15.5199,6.57E-17,13.3579,-316.206,40.2651,13.5078,351.962,19.1459,32.8595,0,0,-0.0629555,0,0,0.0860235,0,0,0.000292748
2.56,-20.3082,-549.624,56.5143,-53.3822,-730.996,63.693,41.2684,2.689,-13.3301,10.3124,-5.06973,1.01559,-12.8519,-1.42682,3.98742,-12.8202,0,0,-14.7491,-0.902991,179.076,-87.4367,-2.92715,-172.091,-13.1537,6.57E-16,13.655,-320.328,36.4565,13.8262,376.879,23.7501,33.797,0,0,-0.0404136,0,0,0.261014,0,0,0.0209008
2.57,-23.934,-534.099,55.0795,-56.6593,-715.475,66.0859,41.3651,2.58271,-13.9616,10.9904,-5.28879,2.24131,-11.3059,-1.43122,4.00752,-11.2779,0,0,-14.7292,-0.785754,178.596,-86.4786,-2.40903,-172.197,-10.9483,0,12.9059,-312.943,30.7279,13.0652,385.922,29.8858,32.7705,0,0,-0.00192459,0,0,0.409113,0,0,0.0375937
2.58,-27.1753,-516.53,53.2888,-60.2737,-697.797,68.0817,41.3831,2.55734,-14.387,11.9435,-5.53461,3.58184,-9.43927,-1.29416,3.38024,-9.42271,0,0,-14.6773,-0.728835,178.105,-85.5219,-1.67757,-172.045,-9.02106,5.25E-16,11.1664,-295.451,23.7348,11.2982,378.103,35.4822,29.9641,0,0,0.0481902,0,0,0.511457,0,0,0.0473945
2.59,-30.0741,-497.073,51.3095,-64.1363,-678.132,69.6338,41.3028,2.60766,-14.5868,13.1232,-5.79339,5.00057,-7.35514,-1.02666,2.15374,-7.34993,0,0,-14.5927,-0.731635,177.607,-84.6225,-0.803319,-171.674,-7.46081,-2.63E-16,8.6502,-269.728,16.5835,8.74537,353.83,39.317,25.6572,0,0,0.101114,0,0,0.560654,0,0,0.0488465
2.6,-32.6923,-475.917,49.3102,-68.1373,-656.69,70.7326,41.1104,2.72342,-14.5572,14.4781,-6.04557,6.46509,-5.15165,-0.64841,0.416236,-5.15151,0,0,-14.4766,-0.790163,177.107,-83.8289,0.134293,-171.141,-6.33444,-7.88E-16,5.68667,-237.891,10.5836,5.73882,314.591,41.1134,20.1828,0,0,0.145453,0,0,0.559102,0,0,0.0427556
2.61,-35.1049,-453.263,47.4416,-72.1613,-633.701,71.3997,40.7984,2.89031,-14.3097,15.9589,-6.27096,7.94691,-2.91071,-0.185233,-1.71211,-2.9094,0,0,-14.3318,-0.897368,176.613,-83.1798,1.05916,-170.516,-5.66457,-1.77E-15,2.65809,-202.037,6.93772,2.66436,262.804,41.3959,13.8907,0,0,0.170295,0,0,0.515205,0,0,0.0319159
2.62,-37.3942,-429.314,45.8245,-76.1009,-609.399,71.6785,40.3672,3.09141,-13.8697,17.521,-6.45354,9.42009,-0.6933,0.333917,-4.09164,-0.691541,0,0,-14.1629,-1.0438,176.132,-82.7023,1.90775,-169.87,-5.41839,1.49E-15,-0.0678893,-164.566,6.46525,-0.104136,202.768,41.2448,7.15971,0,0,0.169418,0,0,0.441097,0,0,0.0200356
