Frame number,212
First frame,234
Point frequency,100
Analog frequency,200

Time,RHEE,,,RTOE,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,RPelvisAngles,,,RFootProgressAngles,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RHipPower,,,RKneePower,,,RAnklePower,,
2.42,1094.67,-320.143,71.645,1293.33,-345.174,88.033,31.9795,-8.21242,-4.70886,10.1839,-1.77341,-3.55661,-7.22245,-1.4407,8.07798,-7.15044,0,0,-10.609,-0.0922723,-182.933,-85.8197,7.14044,-174.569,2.26423,5.60955e-016,14.1894,-254.312,19.2668,13.9696,455.028,37.4304,20.8999,0,0,0.0139158,0,0,0.690799,0,0,0.0348669
2.43,1071.29,-318.305,71.138,1269.17,-350.202,87.6415,31.921,-8.33723,-4.63357,11.82,-1.67548,-3.55706,-5.90754,-1.10044,6.17529,-5.87314,0,0,-10.5765,-0.012345,-183.318,-85.8857,7.60441,-172.327,0.56373,-2.71128e-015,4.61844,-224.987,5.13713,4.57507,408.839,18.6958,12.7207,0,0,0.0746744,0,0,0.644981,0,0,0.0133088
2.44,1046.39,-315.639,70.945,1243.32,-354.998,86.6302,31.7614,-8.46576,-4.47663,13.5105,-1.53335,-3.68356,-4.6805,-0.747999,4.1898,-4.66797,0,0,-10.546,0.0748425,-183.682,-86.1696,8.01669,-169.953,-1.25251,3.03851e-015,-4.07158,-194.121,-5.80936,-4.03358,351.884,2.16682,5.37802,0,0,0.120362,0,0,0.571407,0,0,-0.0104779
2.45,1020.13,-312.304,71.1809,1215.92,-359.23,85.0896,31.501,-8.59767,-4.24698,15.2227,-1.3491,-3.90228,-3.55278,-0.40689,2.25829,-3.55,0,0,-10.5178,0.168023,-184.027,-86.6826,8.3613,-167.602,-3.19598,-3.64621e-015,-11.1601,-163.374,-12.1948,-11.1078,287.756,-8.85377,-0.917048,0,0,0.144686,0,0,0.48457,0,0,-0.0284534
2.46,992.701,-308.492,71.9422,1187.15,-362.63,83.1255,31.1459,-8.73124,-3.95814,16.9351,-1.13143,-4.15981,-2.53362,-0.0924526,0.473075,-2.53352,0,0,-10.4924,0.265849,-184.353,-87.4346,8.62807,-165.404,-5.30619,1.77636e-015,-16.3056,-134.469,-13.8409,-16.2791,221.033,-13.043,-6.19339,0,0,0.146337,0,0,0.397734,0,0,-0.0372235
2.47,964.243,-304.401,73.3037,1157.19,-365.016,80.863,30.7057,-8.8638,-3.62775,18.6374,-0.894531,-4.39188,-1.62705,0.18718,-1.11543,-1.62675,0,0,-10.4696,0.366918,-184.661,-88.4302,8.81177,-163.455,-7.54695,-7.4794e-016,-19.4984,-108.556,-11.4936,-19.5192,156.07,-10.5435,-10.5863,0,0,0.128561,0,0,0.319589,0,0,-0.0374327
2.48,934.897,-300.227,75.3169,1126.25,-366.292,78.4416,30.1933,-8.99244,-3.2763,20.3282,-0.656023,-4.53678,-0.830462,0.428614,-2.48563,-0.829677,0,0,-10.4495,0.469854,-184.951,-89.6661,8.91068,-161.822,-9.77358,1.86985e-016,-20.9086,-86.2416,-6.33894,-20.985,96.6773,-2.55995,-14.194,0,0,0.09762,0,0,0.25417,0,0,-0.0316635
2.49,904.796,-296.141,78.0102,1094.53,-366.438,76.003,29.622,-9.11458,-2.92474,22.0118,-0.434454,-4.54743,-0.135438,0.630779,-3.63082,-0.135162,0,0,-10.4319,0.573451,-185.225,-91.1298,8.92565,-160.542,-11.8062,3.08525e-015,-20.7773,-67.8776,0.506594,-20.9077,46.6117,9.88372,-17.0794,0,0,0.061844,0,0,0.202496,0,0,-0.022764
2.5,874.069,-292.282,81.3894,1062.25,-365.506,73.6762,29.0043,-9.22842,-2.59166,23.6933,-0.246441,-4.39727,0.469678,0.793665,-4.5514,0.468209,0,0,-10.4165,0.676611,-185.483,-92.8018,8.85992,-159.63,-13.497,1.86985e-015,-19.3308,-53.8929,8.09422,-19.5066,9.92529,25.4373,-19.2308,0,0,0.0304448,0,0,0.164616,0,0,-0.0130898
2.51,842.854,-288.747,85.4395,1029.57,-363.601,71.564,28.3493,-9.33327,-2.29001,25.375,-0.103834,-4.07887,0.996355,0.918541,-5.25558,0.992169,0,0,-10.403,0.778411,-185.725,-94.6573,8.71926,-159.078,-14.8051,1.12191e-015,-16.7447,-43.7387,15.9505,-16.9542,-12.8599,43.4534,-20.73,0,0,0.00871463,0,0,0.13733,0,0,-0.00435104
2.52,811.293,-285.589,90.1267,996.654,-360.872,69.7385,27.6616,-9.42971,-2.02568,27.0538,-0.0119893,-3.60051,1.45468,1.00848,-5.76173,1.44733,0,0,-10.391,0.878141,-185.951,-96.6682,8.51234,-158.863,-15.797,-3.36573e-015,-13.1904,-36.3956,23.7829,-13.4224,-23.5883,62.9865,-21.7029,0,0,-0.00207299,0,0,0.116261,0,0,0.00230953
2.53,779.538,-282.818,95.3988,963.626,-357.502,68.245,26.9421,-9.5193,-1.79771,28.7204,0.0303046,-2.98124,1.85366,1.06879,-6.10066,1.84316,0,0,-10.38,0.975308,-186.164,-98.8024,8.25116,-158.94,-16.5567,3.7397e-016,-8.86516,-30.5609,31.5166,-9.1113,-25.9156,83.3703,-22.3659,0,0,-0.0039183,0,0,0.0967169,0,0,0.00638199
2.54,747.743,-280.407,101.186,930.586,-353.696,67.1069,26.1881,-9.6041,-1.60007,30.3601,0.0297155,-2.24753,2.20067,1.10691,-6.31469,2.18731,0,0,-10.3695,1.06956,-186.363,-101.025,7.95029,-159.252,-17.1939,-1.86985e-015,-4.04531,-24.9532,38.9385,-4.30121,-24.2353,103.223,-22.8942,0,0,-0.000992552,0,0,0.0749389,0,0,0.00809685
2.55,716.059,-278.305,107.402,897.611,-349.668,66.3316,25.3953,-9.68611,-1.42374,31.9537,-0.00365367,-1.43224,2.50132,1.13155,-6.4529,2.48545,0,0,-10.3589,1.16073,-186.552,-103.303,7.62583,-159.728,-17.8248,-4.86161e-015,0.894759,-18.7729,45.7079,0.629561,-22.3511,121.064,-23.3991,0,0,0.0021884,0,0,0.0496846,0,0,0.00832658
2.56,684.63,-276.445,113.95,864.773,-345.633,65.9176,24.5589,-9.76675,-1.25815,33.4803,-0.058151,-0.573461,2.76062,1.15154,-6.56498,2.74251,0,0,-10.3475,1.24873,-186.731,-105.599,7.29419,-160.292,-18.5322,4.67462e-017,5.47923,-11.554,51.1555,5.2024,-23.2411,134.724,-23.8054,0,0,0.000934297,0,0,0.0218167,0,0,0.00820801
2.57,653.581,-274.763,120.728,832.141,-341.783,65.86,23.6749,-9.84641,-1.09245,34.9192,-0.122378,0.287755,2.98477,1.17466,-6.69454,2.9644,0,0,-10.3345,1.33357,-186.904,-107.88,6.97097,-160.87,-19.2929,7.85337e-015,9.21235,-3.42877,54.7645,8.92118,-28.3556,142.875,-24.0373,0,0,-0.00803838,0,0,-0.00556979,0,0,0.00861671
2.58,623.02,-273.2,127.638,799.786,-338.275,66.1485,22.7412,-9.92429,-0.916342,36.252,-0.186668,1.11416,3.18186,1.20701,-6.87574,3.15896,0,0,-10.3192,1.41529,-187.073,-110.114,6.66995,-161.399,-19.991,5.60955e-015,11.6799,5.31905,56.1376,11.3733,-38.0461,144.533,-23.974,0,0,-0.026751,0,0,-0.0292778,0,0,0.00977283
2.59,593.028,-271.719,134.591,767.787,-335.212,66.7619,21.7585,-9.99847,-0.720673,37.4644,-0.244114,1.87678,3.35973,1.25246,-7.13004,3.33373,0,0,-10.301,1.49394,-187.241,-112.274,6.40173,-161.835,-20.5048,7.4794e-016,12.6053,14.2808,55.2399,12.2843,-51.8251,139.899,-23.6022,0,0,-0.0554382,0,0,-0.0468565,0,0,0.0111725
2.6,563.666,-270.302,141.512,736.222,-332.639,67.6633,20.7298,-10.0662,-0.497485,38.5463,-0.290839,2.55708,3.52403,1.31214,-7.46356,3.49414,0,0,-10.2791,1.56961,-187.411,-114.339,6.17293,-162.158,-20.7441,1.12191e-015,11.8658,23.0074,52.077,11.5339,-68.3608,129.46,-22.8595,0,0,-0.092157,0,0,-0.0571257,0,0,0.0118411
2.61,534.968,-268.956,148.34,705.167,-330.536,68.798,19.661,-10.1242,-0.24011,39.4918,-0.325549,3.14744,3.67741,1.38421,-7.86562,3.64276,0,0,-10.2532,1.64244,-187.586,-116.298,5.9856,-162.376,-20.6483,5.60955e-016,9.5129,31.3649,46.8097,9.17597,-86.7163,114.227,-21.6968,0,0,-0.13464,0,0,-0.0606428,0,0,0.0108542
2.62,506.952,-267.706,155.023,674.693,-328.817,70.0941,18.5599,-10.1696,0.0561853,40.2994,-0.349115,3.65012,3.81916,1.46372,-8.30824,3.77903,0,0,-10.2229,1.71253,-187.769,-118.145,5.83688,-162.518,-20.1551,2.12695e-015,5.79181,39.5505,39.8461,5.45871,-105.687,95.7086,-20.123,0,0,-0.179389,0,0,-0.0589667,0,0,0.00791636
2.63,479.625,-266.596,161.506,644.862,-327.34,71.462,17.4357,-10.1997,0.393509,40.9699,-0.364017,4.07508,3.94429,1.54285,-8.74774,3.89834,0,0,-10.1881,1.78007,-187.962,-119.883,5.71898,-162.637,-19.2296,1.12191e-015,1.1197,47.7235,31.6286,0.80153,-123.77,74.986,-18.0956,0,0,-0.222105,0,0,-0.053373,0,0,0.0037096
2.64,452.989,-265.677,167.73,615.722,-325.92,72.7939,16.2975,-10.2129,0.771028,41.5052,-0.374348,4.43809,4.04186,1.61173,-9.12951,3.99056,0,0,-10.1489,1.8453,-188.167,-121.52,5.62034,-162.801,-17.9256,2.24382e-015,-3.96413,56.3629,22.6903,-4.25649,-140.517,53.2527,-15.5723,0,0,-0.260645,0,0,-0.0448626,0,0,-0.000218153
2.65,427.047,-264.999,173.62,587.306,-324.352,73.9653,15.154,-10.2078,1.18427,41.906,-0.385846,4.75849,4.09466,1.65961,-9.39433,4.03965,0,0,-10.1056,1.90848,-188.387,-123.073,5.52713,-163.081,-16.4081,-7.4794e-016,-8.82561,65.7643,13.6274,-9.0852,-155.224,31.7494,-12.5223,0,0,-0.292889,0,0,-0.0334233,0,0,-0.00204678
2.66,401.811,-264.603,179.084,559.641,-322.439,74.8385,14.0125,-10.1835,1.62541,42.1702,-0.405313,5.05646,4.08042,1.67613,-9.48564,4.02454,0,0,-10.0586,1.96994,-188.621,-124.558,5.42549,-163.546,-14.9718,2.99176e-015,-12.7841,76.5007,5.03898,-13.012,-168.828,11.686,-8.88865,0,0,-0.320533,0,0,-0.0185219,0,0,-0.000624037
2.67,377.298,-264.51,184.004,532.752,-320.02,75.2714,12.8786,-10.1397,2.08333,42.2917,-0.440114,5.34798,3.97517,1.65247,-9.35488,3.92223,0,0,-10.0086,2.03008,-188.871,-125.991,5.30362,-164.251,-14.0353,-2.99176e-015,-15.1681,88.6991,-2.58343,-15.3759,-181.913,-5.84597,-4.58028,0,0,-0.345091,0,0,0.00117354,0,0,0.0035463
2.68,353.536,-264.715,188.238,506.675,-316.999,75.1298,11.7564,-10.0762,2.54453,42.2605,-0.497053,5.64016,3.75876,1.58261,-8.96819,3.71276,0,0,-9.95637,2.0893,-189.137,-127.381,5.15391,-165.225,-14.1002,-4.48764e-015,-15.3792,102.255,-8.80556,-15.5892,-195.282,-19.9994,0.466703,0,0,-0.368646,0,0,0.0272963,0,0,0.00775191
2.69,330.563,-265.179,191.614,481.477,-313.362,74.3054,10.648,-9.99307,2.9949,42.063,-0.580884,5.92831,3.42217,1.46485,-8.31452,3.38615,0,0,-9.9029,2.14807,-189.418,-128.72,4.97453,-166.464,-15.673,-2.99176e-015,-13.0189,117.076,-13.1228,-13.259,-210.681,-29.4942,6.13628,0,0,-0.394938,0,0,0.061902,0,0,0.00758805
2.7,308.427,-265.831,193.944,457.266,-309.194,72.7348,9.55528,-9.89053,3.42158,41.6842,-0.692699,6.19484,2.97525,1.30307,-7.41293,2.95035,0,0,-9.84924,2.20681,-189.714,-129.979,4.7696,-167.924,-19.1613,-7.4794e-016,-8.01985,133.081,-15.3004,-8.31506,-230.544,-33.9197,12.2769,0,0,-0.428438,0,0,0.107793,0,0,-0.00098738
2.71,287.184,-266.565,195.035,434.21,-304.674,70.4176,8.47969,-9.76885,3.81435,41.1099,-0.829042,6.41079,2.45341,1.10733,-6.31704,2.43851,0,0,-9.79651,2.26591,-190.023,-131.1,4.54783,-169.515,-24.7509,2.24382e-015,-0.766174,149.927,-15.5668,-1.12672,-256.733,-33.7314,18.7239,0,0,-0.471536,0,0,0.168028,0,0,-0.0184307
2.72,266.897,-267.249,194.707,412.543,-300.053,67.4302,7.42409,-9.62836,4.1668,40.3301,-0.981685,6.54004,1.92158,0.893467,-5.11431,1.91393,0,0,-9.74593,2.32572,-190.346,-132.001,4.32029,-171.11,-32.2607,-2.80477e-016,7.88288,166.753,-14.8268,7.4715,-290.199,-30.8466,25.3785,0,0,-0.523362,0,0,0.243952,0,0,-0.0388603
2.73,247.639,-267.73,192.815,392.562,-295.621,63.9281,6.39379,-9.46915,4.47625,39.3426,-1.13868,6.54656,1.47373,0.681644,-3.91852,1.47027,0,0,-9.69881,2.38646,-190.679,-132.571,4.09817,-172.562,-41.0008,-1.49588e-015,16.7195,181.668,-14.3503,16.2976,-329.692,-27.689,32.0216,0,0,-0.577198,0,0,0.331631,0,0,-0.0501318
2.74,229.489,-267.846,189.272,374.604,-291.663,60.1349,5.39768,-9.291,4.74215,38.1552,-1.28632,6.40321,1.2261,0.494078,-2.85672,1.22457,0,0,-9.65642,2.44819,-191.021,-132.683,3.89199,-173.718,-49.7388,5.98352e-015,24.4083,191.387,-15.1993,24.0263,-370.391,-26.0897,38.0785,0,0,-0.61872,0,0,0.418109,0,0,-0.0383094
2.75,212.537,-267.431,184.07,359.006,-288.413,56.3121,4.44931,-9.09352,4.9647,36.7893,-1.41075,6.10075,1.30308,0.35254,-2.05412,1.30224,0,0,-9.62014,2.51083,-191.37,-132.214,3.71269,-174.447,-56.8246,-1.49588e-015,29.7183,192.225,-17.8967,29.4069,-405.701,-27.0392,42.7038,0,0,-0.631001,0,0,0.482467,0,0,0.00412292
2.76,196.881,-266.332,177.292,346.039,-286.023,52.719,3.56709,-8.87604,5.14293,35.2797,-1.49972,5.65247,1.81596,0.275511,-1.61697,1.81524,0,0,-9.59129,2.57407,-191.723,-131.065,3.57317,-174.652,-60.4879,5.98352e-015,31.7222,181.113,-22.4326,31.4695,-427.777,-30.9898,45.0739,0,0,-0.598516,0,0,0.501877,0,0,0.0700568
2.77,182.62,-264.418,169.117,335.845,-284.54,49.5673,2.77344,-8.63776,5.27436,33.6736,-1.54339,5.09219,2.83431,0.274989,-1.614,2.8332,0,0,-9.57117,2.63733,-192.078,-129.189,3.48733,-174.289,-59.3255,5.98352e-015,29.9979,157.624,-28.4005,29.7593,-431.729,-38.0726,44.7363,0,0,-0.517046,0,0,0.464135,0,0,0.136199
2.78,169.854,-261.596,159.814,328.373,-283.901,46.9865,2.09277,-8.3779,5.35591,32.0263,-1.53439,4.46525,4.35623,0.353114,-2.05738,4.35342,0,0,-9.561,2.69988,-192.43,-126.626,3.46484,-173.375,-52.9705,-4.48764e-015,24.868,124.788,-34.7488,24.615,-417.824,-47.3374,41.6221,0,0,-0.397368,0,0,0.376886,0,0,0.173925
2.79,158.665,-257.832,149.72,323.355,-283.949,45.0158,1.54847,-8.09573,5.3859,30.3952,-1.46797,3.81847,6.2944,0.500787,-2.89474,6.28634,0,0,-9.56174,2.76067,-192.775,-123.507,3.50492,-171.989,-42.6696,-1.49588e-015,17.5397,88.6698,-39.0697,17.2997,-392.415,-54.9703,35.7312,0,0,-0.262517,0,0,0.266621,0,0,0.168535
2.8,149.105,-253.163,139.198,320.349,-284.467,43.6269,1.15974,-7.79082,5.36671,28.8341,-1.34238,3.19307,8.49601,0.70019,-4.02337,8.47492,0,0,-9.57413,2.8184,-193.107,-120.029,3.59432,-170.256,-30.8737,1.12191e-015,9.69764,55.3807,-38.2912,9.5386,-363.317,-55.0093,27.1886,0,0,-0.135417,0,0,0.162285,0,0,0.129068
2.81,141.174,-247.72,128.605,318.831,-285.232,42.7571,0.938936,-7.46321,5.30651,27.3876,-1.15969,2.62109,10.7888,0.930145,-5.32094,10.7418,0,0,-9.59858,2.87162,-193.421,-116.41,3.71141,-168.325,-20.0192,-1.16866e-015,2.80197,28.4689,-30.2501,2.7811,-335.207,-42.2946,16.4822,0,0,-0.0303878,0,0,0.0801545,0,0,0.0781663
2.82,134.807,-241.723,118.252,318.289,-286.042,42.3336,0.890173,-7.11352,5.21875,26.0881,-0.926907,2.12493,13.0247,1.1712,-6.67516,12.9348,0,0,-9.63513,2.91866,-193.71,-112.834,3.83278,-166.337,-11.5613,-1.86985e-015,-2.31019,8.32942,-14.666,-2.17894,-308.163,-14.7616,4.51107,0,0,0.0465205,0,0,0.0216807,0,0,0.0349692
2.83,129.873,-235.475,108.384,318.29,-286.746,42.2778,1.00956,-6.74351,5.12039,24.9553,-0.655684,1.71779,15.0996,1.40862,-8.0016,14.9491,0,0,-9.68339,2.9578,-193.967,-109.436,3.93846,-164.411,-5.80386,-1.86985e-015,-5.42573,-6.31695,6.80112,-5.16901,-280.698,25.6926,-7.57079,0,0,0.0939148,0,0,-0.0183542,0,0,0.00715436
2.84,126.184,-229.319,99.1787,318.508,-287.26,42.4966,1.28646,-6.35646,5.0296,23.9972,-0.360482,1.40402,16.9511,1.63316,-9.2481,16.7243,0,0,-9.74244,2.9873,-194.185,-106.302,4.0143,-162.632,-2.46463,-4.48764e-015,-6.86406,-17.1053,30.8316,-6.52409,-251.73,73.2601,-18.5718,0,0,0.114532,0,0,-0.0449982,0,0,-0.00634212
2.85,123.512,-223.606,90.7402,318.73,-287.56,42.8881,1.7052,-5.95745,4.96365,23.2122,-0.0558335,1.17973,18.5482,1.84002,-10.3885,18.2334,0,0,-9.81086,3.00549,-194.356,-103.477,4.05191,-161.057,-0.910178,1.86985e-015,-7.11995,-25.2305,53.644,-6.73527,-222.102,120.203,-27.5118,0,0,0.115605,0,0,-0.0608913,0,0,-0.0103503
2.86,121.617,-218.639,83.1192,318.847,-287.676,43.3512,2.24684,-5.55327,4.93711,22.5915,0.246107,1.03255,19.8794,2.02702,-11.4123,19.4703,0,0,-9.8866,3.01095,-194.473,-100.985,4.04777,-159.719,-0.630856,-2.05683e-015,-6.78452,-31.268,71.422,-6.37095,-193.994,157.879,-33.6502,0,0,0.108413,0,0,-0.0671789,0,0,-0.00943078
2.87,120.271,-214.637,76.3299,318.824,-287.659,43.8027,2.8914,-5.15142,4.96072,22.1218,0.537236,0.93901,20.9453,2.19244,-12.3118,20.4418,0,0,-9.96712,3.00256,-194.531,-98.8292,4.00275,-158.631,-1.22263,-0,-6.24353,-35.2744,81.7677,-5.79547,-170.614,180.063,-36.6687,0,0,0.10486,0,0,-0.0653266,0,0,-0.00664856
2.88,119.282,-211.702,70.3707,318.677,-287.56,44.1901,3.6197,-4.7591,5.03999,21.7887,0.81369,0.862463,21.7546,2.33351,-13.0739,21.1631,0,0,-10.0493,2.97961,-194.524,-97.0002,3.92281,-157.794,-2.35843,1.40239e-015,-5.69251,-37.0352,83.9713,-5.19376,-154.568,184.279,-36.6661,0,0,0.113273,0,0,-0.0576409,0,0,-0.00374904
2.89,118.506,-209.818,65.2379,318.448,-287.42,44.4932,4.41511,-4.38246,5.17462,21.5786,1.07541,0.753512,22.3203,2.44594,-13.678,21.6548,0,0,-10.1296,2.94194,-194.45,-95.4807,3.81933,-157.196,-3.77129,3.7397e-016,-5.18675,-36.5097,78.7302,-4.62416,-146.552,171.229,-34.0477,0,0,0.135835,0,0,-0.046779,0,0,-0.00155705
2.9,117.855,-208.863,60.9304,318.185,-287.266,44.7173,5.2643,-4.02588,5.35834,21.4809,1.32474,0.555617,22.658,2.52454,-14.0984,21.9395,0,0,-10.2041,2.88984,-194.305,-94.2471,3.70771,-156.812,-5.24061,3.7397e-015,-4.68103,-34.0699,68.0106,-4.05663,-144.374,144.919,-29.5173,0,0,0.167046,0,0,-0.0350706,0,0,-0.000348918
2.91,117.286,-208.639,57.4428,317.936,-287.109,44.8817,6.15664,-3.69226,5.57916,21.4869,1.56492,0.214161,22.7847,2.56433,-14.3106,22.0399,0,0,-10.2682,2.82426,-194.092,-93.273,3.60446,-156.608,-6.59321,3.03851e-015,-4.07638,-30.6264,54.3989,-3.41344,-143.241,111.014,-23.9156,0,0,0.19567,0,0,-0.0239984,0,0,-0.000165335
2.92,116.795,-208.919,54.7514,317.739,-286.956,45.0071,7.08236,-3.38339,5.8198,21.5874,1.79839,-0.312452,22.7179,2.56221,-14.2993,21.9767,0,0,-10.3177,2.74665,-193.81,-92.5312,3.5236,-156.546,-7.73196,-5.63292e-015,-3.29612,-27.5994,40.3649,-2.63347,-136.431,75.0131,-18.0548,0,0,0.207339,0,0,-0.0140217,0,0,-0.00101479
2.93,116.394,-209.486,52.7999,317.616,-286.813,45.107,8.02994,-3.10057,6.05955,21.7697,2.02537,-1.04304,22.476,2.51846,-14.0659,21.767,0,0,-10.3479,2.659,-193.464,-91.9945,3.47358,-156.584,-8.6925,1.34395e-015,-2.37304,-26.5776,27.5839,-1.74644,-117.417,40.6446,-12.5587,0,0,0.189368,0,0,-0.00473149,0,0,-0.00289593
2.94,116.096,-210.159,51.4927,317.571,-286.682,45.1878,8.98362,-2.84483,6.27658,22.0141,2.24283,-1.9671,22.0796,2.43758,-13.6331,21.4263,0,0,-10.3548,2.56374,-193.06,-91.635,3.45547,-156.683,-9.56822,1.93997e-015,-1.41834,-28.6477,16.9732,-0.848601,-82.9118,10.0645,-7.83582,0,0,0.137218,0,0,0.00429931,0,0,-0.00567504
2.95,115.903,-210.809,50.7014,317.59,-286.562,45.2525,9.92244,-2.61703,6.45034,22.2924,2.44443,-3.04389,21.5519,2.3281,-13.0448,20.9691,0,0,-10.3351,2.46361,-192.603,-91.4229,3.4629,-156.81,-10.4498,1.78804e-015,-0.562865,-33.916,8.90375,-0.0540676,-34.5422,-15.7266,-4.09472,0,0,0.0586155,0,0,0.0125283,0,0,-0.0090146
2.96,115.803,-211.357,50.281,317.644,-286.443,45.3041,10.8217,-2.41798,6.564,22.5701,2.62163,-4.20756,20.9173,2.20166,-12.3617,20.4105,0,0,-10.2866,2.36167,-192.102,-91.3271,3.48401,-156.943,-11.3899,1.74714e-015,0.0870084,-41.3415,3.47658,0.542653,21.2824,-35.7835,-1.41821,0,0,-0.0277979,0,0,0.0180724,0,0,-0.0124567
2.97,115.775,-211.763,50.0899,317.702,-286.309,45.3483,11.6567,-2.24821,6.60709,22.8111,2.7659,-5.37737,20.2002,2.07159,-11.6553,19.7662,0,0,-10.2085,2.2611,-191.565,-91.3166,3.50457,-157.068,-12.3995,1.55285e-015,0.474704,-49.3748,0.548752,0.89017,76.2841,-49.418,0.212837,0,0,-0.101157,0,0,0.018758,0,0,-0.0155982
2.98,115.791,-212.018,50.0074,317.733,-286.141,45.3945,12.4061,-2.10816,6.57741,22.9819,2.87118,-6.46898,19.4235,1.95135,-10.9989,19.0528,0,0,-10.102,2.16514,-191.001,-91.3615,3.51126,-157.181,-13.4393,-3.94421e-015,0.60485,-56.3055,-0.243453,0.992018,122.513,-56.335,0.904686,0,0,-0.146544,0,0,0.0135015,0,0,-0.0182043
2.99,115.827,-212.137,49.9439,317.719,-285.919,45.4563,13.0559,-1.99798,6.48169,23.0569,2.93549,-7.4067,18.6086,1.85296,-10.4596,18.2883,0,0,-9.96987,2.07695,-190.42,-91.434,3.49486,-157.283,-14.4353,4.76373e-015,0.526247,-60.9304,0.44487,0.892905,154.45,-57.3578,0.874124,0,0,-0.160082,0,0,0.00323766,0,0,-0.0202076
