Frame number,268
First frame,182
Point frequency,100
Analog frequency,200

Time,RHEE,,,RTOE,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,RPelvisAngles,,,RFootProgressAngles,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RHipPower,,,RKneePower,,,RAnklePower,,
1.9,1092.47,-364.633,59.3627,1302.04,-419.24,50.1074,19.6118,-5.62722,3.04194,18.1005,-0.100899,0.138541,6.10329,2.77331,-15.4185,5.88283,0,0,169.711,175.368,-1.29444,-92.4163,4.63648,-164.651,-14.4309,2.97131e-015,1.59638,-8.42289,6.50268,1.30083,-74.1086,24.1861,-0.776084,0,0,0.0802797,0,0,0.00111415,0,0,-0.0125977
1.91,1092.37,-364.837,59.0525,1302.04,-419.179,50.1619,20.2714,-5.57062,3.30178,18.1554,-0.119751,-0.0579813,5.59861,2.7484,-15.287,5.39992,0,0,169.676,175.427,-1.35993,-92.3261,4.74413,-164.731,-14.5672,5.35975e-015,1.66317,-9.75692,6.22281,1.33448,-69.4253,22.1735,-0.648485,0,0,0.0819184,0,0,0.00173144,0,0,-0.0123574
1.92,1092.27,-365.033,58.7621,1302.04,-419.12,50.2353,20.9764,-5.52512,3.62257,18.2615,-0.0972267,-0.299287,5.11089,2.7267,-15.1724,4.93228,0,0,169.634,175.49,-1.42012,-92.2343,4.84788,-164.802,-14.6511,-1.01527e-015,1.72875,-11.3909,5.94226,1.36884,-63.2088,19.7274,-0.525061,0,0,0.0795749,0,0,0.0025712,0,0,-0.0119732
1.93,1092.17,-365.221,58.4847,1302.04,-419.065,50.3273,21.7165,-5.48987,3.99846,18.4122,-0.0325839,-0.574255,4.64294,2.71075,-15.088,4.48254,0,0,169.587,175.56,-1.46913,-92.1383,4.95003,-164.866,-14.653,-2.7405e-015,1.78831,-13.1761,5.80374,1.39991,-55.2982,17.1378,-0.45593,0,0,0.0729604,0,0,0.00355047,0,0,-0.0114579
1.94,1092.05,-365.401,58.2117,1302.02,-419.017,50.4342,22.4802,-5.46442,4.42431,18.5985,0.0746504,-0.869872,4.19535,2.70348,-15.0496,4.05121,0,0,169.538,175.64,-1.50142,-92.0369,5.05396,-164.921,-14.5457,-2.92164e-017,1.82359,-14.637,5.86491,1.41007,-46.7956,14.5681,-0.481189,0,0,0.0637254,0,0,0.00436735,0,0,-0.0108539
1.95,1091.89,-365.57,57.9346,1301.99,-418.982,50.548,23.2561,-5.4489,4.89447,18.8098,0.224048,-1.17224,3.76586,2.7077,-15.0719,3.63616,0,0,169.49,175.733,-1.51199,-91.9302,5.16383,-164.967,-14.3115,3.86679e-015,1.82012,-15.4282,6.31847,1.38515,-38.291,12.599,-0.681458,0,0,0.0532448,0,0,0.004611,0,0,-0.0102447
1.96,1091.71,-365.726,57.6468,1301.94,-418.967,50.6558,24.0327,-5.44404,5.40235,19.0332,0.413813,-1.46729,3.34845,2.72574,-15.1673,3.2317,0,0,169.445,175.843,-1.49672,-91.8203,5.28441,-165.006,-13.9472,6.096e-015,1.74455,-14.9303,7.27393,1.29163,-31.1649,11.6355,-1.12888,0,0,0.0440836,0,0,0.00375632,0,0,-0.00975101
1.97,1091.48,-365.869,57.3452,1301.88,-418.976,50.74,24.799,-5.45119,5.93905,19.2541,0.639994,-1.74206,2.93266,2.75891,-15.3425,2.82804,0,0,169.405,175.97,-1.45256,-91.7116,5.42063,-165.039,-13.4719,2.65431e-015,1.57336,-12.8737,8.89557,1.10506,-25.786,12.2522,-1.89833,0,0,0.0374162,0,0,0.00153355,0,0,-0.00952112
1.98,1091.23,-366,57.0326,1301.82,-419.016,50.7794,25.5452,-5.47228,6.49325,19.4555,0.896077,-1.98607,2.5032,2.80695,-15.5957,2.41097,0,0,169.371,176.114,-1.37788,-91.6106,5.57724,-165.071,-12.9287,-1.66753e-015,1.27585,-8.83226,11.3108,0.792936,-23.3532,15.0072,-3.05149,0,0,0.0352633,0,0,-0.0020369,0,0,-0.00970911
1.99,1090.97,-366.122,56.719,1301.75,-419.088,50.7514,26.263,-5.5096,7.04943,19.6193,1.17211,-2.1917,2.04033,2.86759,-15.9144,1.96212,0,0,169.343,176.276,-1.27256,-91.5258,5.75843,-165.107,-12.385,3.34528e-015,0.836309,-2.68906,14.5837,0.336692,-24.2604,20.2598,-4.60411,0,0,0.0381229,0,0,-0.00624895,0,0,-0.010439
2,1090.73,-366.246,56.4235,1301.7,-419.191,50.6352,26.9456,-5.56572,7.5879,19.7261,1.45448,-2.35529,1.52055,2.93617,-16.2736,1.4596,0,0,169.321,176.453,-1.13793,-91.4669,5.96745,-165.155,-11.9262,-3.65205e-016,0.260909,5.45308,18.778,-0.261548,-28.5839,28.3835,-6.54267,0,0,0.0456981,0,0,-0.00968937,0,0,-0.0117667
2.01,1090.52,-366.388,56.1747,1301.69,-419.316,50.4158,27.5881,-5.64319,8.08443,19.7561,1.72582,-2.47698,0.918024,3.00553,-16.6356,0.879579,0,0,169.304,176.644,-0.976824,-91.4436,6.20623,-165.23,-11.6564,1.05179e-016,-0.426941,15.1583,23.7913,-0.984103,-35.789,39.3282,-8.78141,0,0,0.0565643,0,0,-0.0102708,0,0,-0.0136839
2.02,1090.4,-366.576,56.0099,1301.74,-419.45,50.0888,28.1875,-5.74433,8.51133,19.6902,1.96576,-2.56028,0.207,3.06617,-16.9509,0.197999,0,0,169.29,176.843,-0.793703,-91.4647,6.47473,-165.344,-11.6708,8.76492e-016,-1.16187,25.7563,29.5121,-1.77225,-45.0993,53.0527,-11.2006,0,0,0.0690263,0,0,-0.00572949,0,0,-0.0161137
2.03,1090.38,-366.846,55.9743,1301.86,-419.57,49.665,28.7427,-5.87103,8.83873,19.5108,2.15224,-2.61104,-0.635429,3.10681,-17.1616,-0.60712,0,0,169.277,177.048,-0.594257,-91.5361,6.77016,-165.515,-12.0586,1.51925e-016,-1.86185,36.4276,35.6639,-2.55158,-55.4833,69.0974,-13.6258,0,0,0.0812436,0,0,0.00581855,0,0,-0.019006
2.04,1090.5,-367.245,56.1181,1302.09,-419.65,49.1749,29.2542,-6.02465,9.03641,19.2028,2.26347,-2.63654,-1.62592,3.1151,-17.2045,-1.55315,0,0,169.262,177.252,-0.385309,-91.6603,7.08581,-165.763,-12.8788,-3.55271e-015,-2.41586,45.9044,41.9118,-3.21772,-64.919,86.8804,-15.8632,0,0,0.0910577,0,0,0.0248919,0,0,-0.0224061
2.05,1090.78,-367.827,56.4924,1302.41,-419.662,48.671,29.724,-6.20585,9.07661,18.7543,2.28065,-2.64424,-2.7715,3.07885,-17.0167,-2.65005,0,0,169.241,177.451,-0.17454,-91.8344,7.41012,-166.105,-14.1496,-5.5628e-015,-2.72132,53.2926,47.8438,-3.67117,-72.3348,105.543,-17.707,0,0,0.0978703,0,0,0.0502611,0,0,-0.0265144
2.06,1091.2,-368.651,57.1447,1302.82,-419.578,48.2291,30.1557,-6.41468,8.93685,18.1572,2.1908,-2.64156,-4.06694,2.98719,-16.54,-3.89839,0,0,169.21,177.64,0.0298204,-92.0502,7.72598,-166.558,-15.8433,2.4308e-015,-2.68035,57.48,53.0359,-3.81015,-76.2091,124.166,-18.9562,0,0,0.101444,0,0,0.0783287,0,0,-0.0316701
2.07,1091.75,-369.778,58.1135,1303.29,-419.375,47.9455,30.5535,-6.65048,8.60192,17.408,1.98912,-2.63607,-5.49314,2.83179,-15.7264,-5.28693,0,0,169.167,177.814,0.219458,-92.2933,8.01096,-167.136,-17.8793,-6.54447e-016,-2.2351,57.4152,57.0632,-3.56184,-74.6866,141.507,-19.4277,0,0,0.10184,0,0,0.103264,0,0,-0.0382085
2.08,1092.37,-371.259,59.4221,1303.76,-419.04,47.9327,30.9225,-6.91203,8.06706,16.5084,1.68115,-2.6355,-7.01734,2.60801,-14.5431,-6.79141,0,0,169.108,177.969,0.386276,-92.5437,8.23907,-167.847,-20.1183,2.33731e-017,-1.35308,52.269,59.6549,-2.86479,-66.4828,156.484,-18.9703,0,0,0.0998279,0,0,0.117938,0,0,-0.0462763
2.09,1092.96,-373.134,61.0744,1304.13,-418.576,48.3105,31.2679,-7.19746,7.33911,15.4662,1.28312,-2.64878,-8.59516,2.31552,-12.977,-8.37404,0,0,169.031,178.101,0.52287,-92.7766,8.38368,-168.691,-22.3696,3.08525e-015,-0.0447847,41.5746,60.6962,-1.68795,-50.985,168.054,-17.4716,0,0,0.0962899,0,0,0.115538,0,0,-0.0556425
2.1,1093.41,-375.424,63.0507,1304.29,-418.006,49.1957,31.5947,-7.50404,6.43706,14.2965,0.820871,-2.68617,-10.1743,1.95853,-11.0382,-9.98413,0,0,168.935,178.209,0.622901,-92.964,8.4216,-169.661,-24.4017,9.11552e-016,1.66567,24.5194,60.2729,-0.00905388,-26.0827,175.267,-14.8592,0,0,0.0906605,0,0,0.0898311,0,0,-0.0656878
2.11,1093.55,-378.121,65.3058,1304.07,-417.37,50.6885,31.907,-7.82814,5.3922,13.0228,0.327163,-2.75918,-11.6988,1.54558,-8.76291,-11.5604,0,0,168.818,178.292,0.681387,-93.0767,8.33762,-170.74,-25.9472,4.31526e-015,3.75014,1.28923,58.7936,2.18123,7.58296,177.87,-11.1306,0,0,0.0831211,0,0,0.0393992,0,0,-0.0754854
2.12,1093.18,-381.188,67.7702,1303.29,-416.736,52.8593,32.2081,-8.16486,4.24575,11.6776,-0.162648,-2.87967,-13.1133,1.08894,-6.2138,-13.0349,0,0,168.681,178.35,0.694894,-93.0867,8.12809,-171.9,-26.7513,-3.20212e-015,6.17114,-28.1342,56.7615,4.8543,50.6726,175.746,-6.34834,0,0,0.0722735,0,0,-0.0335874,0,0,-0.083989
2.13,1092.11,-384.554,70.3536,1301.75,-416.189,55.7353,32.4996,-8.50786,3.04631,10.3025,-0.61545,-3.05835,-14.3662,0.603974,-3.47912,-14.3392,0,0,168.525,178.386,0.66166,-92.97,7.80349,-173.099,-26.587,-5.00185e-015,8.89159,-62.7485,54.8261,7.93986,101.33,169.432,-0.688199,0,0,0.0574734,0,0,-0.120187,0,0,-0.0901906
2.14,1090.09,-388.118,72.9509,1299.21,-415.832,59.2909,32.782,-8.84938,1.8453,8.94668,-1.00496,-3.30239,-15.4124,0.108579,-0.668989,-15.4113,0,0,168.354,178.401,0.581589,-92.7104,7.38861,-174.283,-25.3187,-4.20716e-016,11.8397,-101.256,53.4752,11.289,157.732,159.544,5.55941,0,0,0.0379282,0,0,-0.207085,0,0,-0.0931375
2.15,1086.91,-391.751,75.451,1295.47,-415.781,63.4425,33.054,-9.1803,0.693171,7.66375,-1.31472,-3.61415,-16.215,-0.377344,2.09068,-16.2039,0,0,168.17,178.401,0.456016,-92.3018,6.92066,-175.387,-22.9303,-5.42256e-015,14.8893,-141.595,52.9663,14.6743,216.475,146.893,11.9695,0,0,0.0141287,0,0,-0.277448,0,0,-0.0919071
2.16,1082.34,-395.302,77.7463,1290.28,-416.147,68.0497,33.3135,-9.49065,-0.365477,6.50823,-1.53911,-3.98952,-16.7473,-0.832467,4.66677,-16.6901,0,0,167.977,178.391,0.287638,-91.7513,6.44514,-176.335,-19.5508,4.58113e-015,17.836,-181.345,53.1242,17.8019,273.782,132.014,18.0304,0,0,-0.0122875,0,0,-0.314975,0,0,-0.0856392
2.17,1076.18,-398.612,79.7424,1283.46,-417.032,72.924,33.5569,-9.7702,-1.29471,5.53119,-1.68202,-4.41839,-16.9951,-1.23489,6.92902,-16.8672,0,0,167.78,178.376,0.0801175,-91.08,6.01011,-177.048,-15.4506,7.01194e-016,20.3918,-218.05,53.4444,20.3443,326.102,115.356,23.1958,0,0,-0.0383598,0,0,-0.307915,0,0,-0.0737943
2.18,1068.28,-401.519,81.3666,1274.82,-418.512,77.8425,33.7799,-10.0093,-2.0696,4.77655,-1.75391,-4.88483,-16.9586,-1.56351,8.76048,-16.7549,0,0,167.583,178.361,-0.162209,-90.323,5.65998,-177.452,-11.0044,-1.79973e-015,22.2124,-249.32,53.1411,21.9875,369.958,97.1569,26.9745,0,0,-0.0600289,0,0,-0.251964,0,0,-0.0566384
2.19,1058.51,-403.875,82.5744,1264.25,-420.622,82.5682,33.9773,-10.1994,-2.67646,4.27813,-1.76824,-5.36982,-16.6533,-1.80014,10.0683,-16.3896,0,0,167.391,178.352,-0.434518,-89.5262,5.42907,-177.485,-6.62714,-1.14528e-015,22.9362,-273.384,51.3751,22.4586,402.963,77.5738,29.0014,0,0,-0.0731585,0,0,-0.152089,0,0,-0.0357274
2.2,1046.81,-405.554,83.3533,1251.64,-423.349,86.8709,34.1433,-10.3342,-3.1124,4.05827,-1.73811,-5.85231,-16.1087,-1.93186,10.7917,-15.8163,0,0,167.206,178.354,-0.731892,-88.7419,5.33746,-177.107,-2.71937,-1.96334e-015,22.254,-288.94,47.4063,21.5584,423.361,56.7183,29.0845,0,0,-0.0743587,0,0,-0.0211152,0,0,-0.0141376
2.21,1033.16,-406.46,83.7229,1236.97,-426.624,90.5476,34.2718,-10.4094,-3.38354,4.12712,-1.67397,-6.31153,-15.3642,-1.95319,10.9085,-15.0799,0,0,167.033,178.371,-1.04949,-88.0231,5.38891,-176.305,0.399256,1.96334e-015,19.9742,-295.436,40.7758,19.1819,430.401,34.8003,27.231,0,0,-0.0620088,0,0,0.122996,0,0,0.00395078
2.22,1017.58,-406.537,83.7326,1220.27,-430.321,93.4401,34.3568,-10.4235,-3.50305,4.4831,-1.58251,-6.72797,-14.4635,-1.8673,10.4375,-14.2191,0,0,166.873,178.404,-1.38262,-87.418,5.57195,-175.103,2.50317,-1.77636e-015,16.099,-292.582,31.446,15.3646,423.232,12.2869,23.6513,0,0,-0.0366774,0,0,0.260841,0,0,0.0144251
2.23,1000.12,-405.77,83.457,1201.59,-434.264,95.4455,34.3928,-10.3775,-3.48907,5.11398,-1.46675,-7.0847,-13.449,-1.68582,9.43772,-13.2636,0,0,166.727,178.456,-1.72691,-86.9661,5.86286,-173.555,3.49064,8.41432e-016,10.8576,-280.952,19.9282,10.3101,402.736,-9.96488,18.7625,0,0,-0.00166228,0,0,0.37535,0,0,0.0148067
2.24,980.902,-404.182,82.9888,1181.06,-438.241,96.5211,34.375,-10.2751,-3.36228,5.99837,-1.32702,-7.36727,-12.3577,-1.42693,8.00131,-12.2355,0,0,166.596,178.527,-2.07841,-86.6959,6.2304,-171.746,3.378,-3.7397e-016,4.71999,-261.137,7.30157,4.42293,369.222,-30.4177,13.1264,0,0,0.0375474,0,0,0.453919,0,0,0.00553611
2.25,960.028,-401.836,82.4316,1158.81,-442.017,96.6821,34.2999,-10.1217,-3.14441,7.10768,-1.16228,-7.56438,-11.219,-1.11272,6.24423,-11.1516,0,0,166.481,178.615,-2.43352,-86.6254,6.63982,-169.782,2.29463,-7.01194e-016,-1.68155,-234.552,-4.90794,-1.74068,324.722,-47.1007,7.36258,0,0,0.0739545,0,0,0.490661,0,0,-0.00992124
2.26,937.641,-398.823,81.8922,1135.03,-445.361,95.9939,34.1654,-9.92473,-2.85666,8.40847,-0.971575,-7.66764,-10.0557,-0.766161,4.2924,-10.0272,0,0,166.38,178.716,-2.789,-86.7628,7.05651,-167.774,0.464128,5.14209e-016,-7.67268,-203.075,-15.1305,-7.56498,272.253,-58.1526,2.01441,0,0,0.100805,0,0,0.486487,0,0,-0.026365
2.27,913.886,-395.259,81.4739,1109.89,-448.058,94.5606,33.9708,-9.69274,-2.51838,9.8647,-0.75507,-7.67165,-8.8854,-0.408549,2.2677,-8.87838,0,0,166.292,178.828,-3.14206,-87.109,7.44868,-165.831,-1.84073,-2.71128e-015,-12.6759,-169,-22.1367,-12.4987,215.425,-62.3828,-2.55292,0,0,0.113312,0,0,0.448232,0,0,-0.0388794
2.28,888.911,-391.267,81.2707,1083.59,-449.932,92.5121,33.7168,-9.43505,-2.14646,11.4402,-0.514668,-7.57405,-7.72248,-0.0578727,0.276627,-7.72238,0,0,166.216,178.945,-3.4902,-87.6591,7.78918,-164.044,-4.34683,4.67462e-016,-16.323,-134.845,-25.3845,-16.1677,158.384,-59.7435,-6.18222,0,0,0.110037,0,0,0.386787,0,0,-0.0445383
2.29,862.868,-386.976,81.363,1056.29,-450.852,89.9911,33.4054,-9.16123,-1.75508,13.1008,-0.254062,-7.37481,-6.57941,0.272063,-1.59739,-6.57684,0,0,166.15,179.062,-3.83126,-88.4041,8.05682,-162.481,-6.82727,4.9551e-015,-18.4897,-102.705,-25.0725,-18.4214,104.528,-51.3127,-8.89159,0,0,0.092722,0,0,0.313675,0,0,-0.042936
2.3,835.903,-382.505,81.8146,1028.18,-450.745,87.1425,33.0394,-8.88071,-1.35532,14.8158,0.0216562,-7.07684,-5.46732,0.571605,-3.29588,-5.45825,0,0,166.094,179.174,-4.16337,-89.3318,8.23692,-161.187,-9.12682,-2.80477e-015,-19.2532,-74.2158,-21.8935,-19.3043,56.352,-38.8017,-10.7945,0,0,0.0653097,0,0,0.239282,0,0,-0.0355926
2.31,808.161,-377.96,82.6721,999.411,-449.593,84.1045,32.6222,-8.6024,-0.95593,16.5594,0.306507,-6.68539,-4.39576,0.834839,-4.78375,-4.38043,0,0,166.046,179.275,-4.4849,-90.4274,8.32134,-160.181,-11.1696,2.59442e-015,-18.8383,-50.3098,-16.8301,-19.0128,15.3768,-24.1651,-12.0368,0,0,0.0326458,0,0,0.171107,0,0,-0.0249246
2.32,779.786,-373.426,83.9653,970.143,-447.424,81.0033,32.1574,-8.33431,-0.563459,18.3105,0.594385,-6.20805,-3.37218,1.05894,-6.04533,-3.35341,0,0,166.008,179.36,-4.79452,-91.6738,8.30788,-159.468,-12.9391,1.68286e-015,-17.5121,-31.2103,-10.7919,-17.7956,-18.1986,-9.00406,-12.7569,0,0,-0.00117024,0,0,0.113223,0,0,-0.0132348
2.33,750.916,-368.966,85.7078,940.508,-444.31,77.9496,31.6483,-8.08336,-0.183314,20.0532,0.879318,-5.65451,-2.40123,1.24338,-7.07929,-2.38291,0,0,165.977,179.426,-5.09111,-93.0518,8.19936,-159.034,-14.4601,2.05683e-015,-15.5482,-16.7729,-4.53259,-15.9173,-44.5387,5.53047,-13.0714,0,0,-0.032896,0,0,0.0673534,0,0,-0.00224478
2.34,721.69,-364.619,87.9004,910.634,-440.354,75.0373,31.098,-7.85506,0.179373,21.7759,1.1557,-5.03628,-1.4843,1.3893,-7.89395,-1.47022,0,0,165.956,179.468,-5.37372,-94.5406,8.00239,-158.857,-15.7666,1.49588e-015,-13.1723,-6.33361,1.4531,-13.6011,-64.7128,18.7605,-13.0793,0,0,-0.0609833,0,0,0.0326737,0,0,0.00705205
2.35,692.24,-360.404,90.5331,880.634,-435.677,72.3436,30.509,-7.65349,0.519116,23.4706,1.41815,-4.36651,-0.619578,1.49884,-8.50345,-0.612749,0,0,165.945,179.485,-5.64172,-96.1178,7.72614,-158.907,-16.8852,-1.68286e-015,-10.5651,0.626648,6.92659,-11.0291,-79.3153,30.5666,-12.881,0,0,-0.0843988,0,0,0.00819215,0,0,0.0142393
2.36,662.694,-356.319,93.588,850.609,-430.41,69.9291,29.883,-7.48114,0.82904,25.1322,1.66105,-3.65899,0.197643,1.57486,-8.92523,0.195236,0,0,165.946,179.476,-5.89464,-97.7605,7.38135,-159.152,-17.8161,1.49588e-015,-7.86591,4.99703,11.7839,-8.34311,-89.6604,40.9204,-12.5689,0,0,-0.103469,0,0,-0.00845202,0,0,0.0192717
2.37,633.174,-352.352,97.0418,820.649,-424.688,67.8384,29.2211,-7.339,1.10047,26.7573,1.87801,-2.9279,0.973822,1.62048,-9.17794,0.961367,0,0,165.961,179.441,-6.13226,-99.4461,6.9794,-159.556,-18.5347,-3.7397e-016,-5.18617,7.3193,16.0602,-5.65759,-96.2862,50.0536,-12.2486,0,0,-0.118241,0,0,-0.0186669,0,0,0.022303
2.38,603.789,-348.482,100.868,790.826,-418.64,66.1001,28.5242,-7.22657,1.32252,28.3436,2.06124,-2.18661,1.71592,1.63905,-9.28066,1.69345,0,0,165.991,179.381,-6.35456,-101.154,6.53172,-160.082,-18.9895,2.05683e-015,-2.62159,8.28668,19.8504,-3.07095,-100.053,58.2172,-12.0303,0,0,-0.129391,0,0,-0.0242434,0,0,0.0235564
2.39,574.637,-344.684,105.035,761.195,-412.389,64.7261,27.7922,-7.14202,1.48231,29.8894,2.20114,-1.44679,2.42971,1.63392,-9.25226,2.39809,0,0,166.039,179.297,-6.56183,-102.865,6.04945,-160.694,-19.1297,-4.02018e-015,-0.268275,8.49172,23.2016,-0.682602,-101.657,65.4908,-11.9934,0,0,-0.137605,0,0,-0.0265465,0,0,0.0232819
2.4,545.804,-340.937,109.509,731.797,-406.047,63.7108,27.0254,-7.08246,1.56459,31.3924,2.28571,-0.71703,3.11823,1.60839,-9.11099,3.07885,0,0,166.106,179.191,-6.75452,-104.567,5.54323,-161.357,-18.9193,2.33731e-016,1.78903,8.55718,26.2188,1.41877,-101.779,72.0779,-12.2217,0,0,-0.143739,0,0,-0.0269274,0,0,0.0217361
2.41,517.359,-337.229,114.25,702.655,-399.71,63.0303,26.2238,-7.04413,1.5527,32.8491,2.30081,-0.00250334,3.78054,1.56562,-8.87401,3.73522,0,0,166.193,179.068,-6.93332,-106.251,5.02308,-162.043,-18.3667,-1.27383e-015,3.47441,9.21047,28.8895,3.15255,-101.434,77.8425,-12.7138,0,0,-0.149244,0,0,-0.0268626,0,0,0.0192077
2.42,489.357,-333.555,119.208,673.785,-393.465,62.6418,25.3878,-7.02275,1.42897,34.2541,2.23033,0.695882,4.41113,1.50852,-8.55718,4.36193,0,0,166.301,178.929,-7.09911,-107.912,4.49841,-162.727,-17.5443,5.60955e-016,4.73841,11.2283,31.2544,4.46438,-101.718,82.859,-13.4534,0,0,-0.155908,0,0,-0.0278107,0,0,0.016034
2.43,461.843,-329.926,124.318,645.198,-387.381,62.4847,24.5181,-7.01386,1.17563,35.5991,2.05707,1.38114,5.00032,1.43964,-8.17429,4.9494,0,0,166.43,178.777,-7.25293,-109.55,3.97787,-163.39,-16.6006,1.2154e-015,5.56561,15.5247,33.2716,5.33459,-104.107,86.9612,-14.3331,0,0,-0.166221,0,0,-0.031303,0,0,0.0126048
2.44,434.856,-326.367,129.498,616.912,-381.514,62.4824,23.6161,-7.01313,0.776431,36.8719,1.76431,2.05924,5.53542,1.36112,-7.73685,5.48488,0,0,166.579,178.616,-7.39595,-111.166,3.46922,-164.024,-15.7614,-1.12191e-015,5.98043,22.9865,34.8292,5.78468,-110.193,89.8091,-15.1673,0,0,-0.182941,0,0,-0.0383903,0,0,0.00932377
2.45,408.429,-322.912,134.644,588.962,-375.906,62.5465,22.684,-7.01669,0.217941,38.0556,1.33765,2.73799,6.00319,1.27461,-7.25387,5.95495,0,0,166.748,178.449,-7.52944,-112.757,2.97922,-164.622,-15.3089,1.30889e-015,6.05655,34.3843,35.8416,5.88707,-121.449,91.1822,-15.7589,0,0,-0.208609,0,0,-0.0491696,0,0,0.0065141
2.46,382.605,-319.606,139.622,561.417,-370.589,62.5836,21.7245,-7.02125,-0.508023,39.1284,0.767882,3.42461,6.39287,1.18132,-6.73186,6.34862,0,0,166.934,178.277,-7.65475,-114.317,2.51359,-165.187,-15.548,-2.24382e-015,5.89634,50.3672,36.0633,5.74436,-139.534,90.2713,-15.818,0,0,-0.245853,0,0,-0.0625496,0,0,0.00434692
2.47,357.434,-316.495,144.277,534.385,-365.588,62.5018,20.741,-7.02428,-1.40257,40.0635,0.0536277,4.12371,6.69984,1.08204,-6.17506,6.6608,0,0,167.133,178.102,-7.77323,-115.827,2.07708,-165.72,-16.7665,-4.11367e-015,5.63338,70.9245,35.2552,5.49116,-164.888,86.2703,-15.095,0,0,-0.295041,0,0,-0.0749743,0,0,0.00281237
