Frame number,139
First frame,316
Point frequency,100
Analog frequency,200

Time,RHEE,,,RTOE,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,RPelvisAngles,,,RFootProgressAngles,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RHipPower,,,RKneePower,,,RAnklePower,,
3.24,-123.486,-184.177,37.5436,-170.551,-379.967,61.5197,39.0209,0.540423,-2.81116,15.4063,-2.15108,-0.0842833,-1.30864,1.74554,-9.86865,-1.28927,0,0,14.704,0.132494,-0.709682,-97.7951,-2.98977,-13.1429,-40.5331,1.12191e-015,13.4199,-9.33399,28.663,12.0156,15.2878,18.6677,4.30399,0,0,-0.0135043,0,0,-0.0200945,0,0,0.0259689
3.25,-124.543,-185.148,38.9617,-170.93,-382.781,56.5004,38.8014,1.10827,-2.5938,17.2341,-2.05914,1.72805,-1.30125,2.05183,-11.5476,-1.27493,0,0,14.4583,0.393881,-1.04305,-95.951,-3.02714,-12.8141,-40.2751,-2.99176e-015,13.3321,10.9157,15.387,11.6933,28.8207,-24.1387,6.31155,0,0,0.0360124,0,0,-0.0740611,0,0,0.0427815
3.26,-125.352,-185.926,40.2188,-171.554,-385.126,52.5189,38.5149,1.67908,-2.51216,18.9133,-2.00812,3.34725,-1.01659,2.33075,-13.059,-0.990293,0,0,14.2256,0.620427,-1.41336,-94.4522,-3.01628,-12.6781,-38.2585,-3.36573e-015,11.7608,24.7061,2.37587,10.0384,45.3204,-64.0424,8.36723,0,0,0.088945,0,0,-0.0948469,0,0,0.0508361
3.27,-125.858,-186.576,41.2505,-172.344,-387.153,49.4844,38.1416,2.24383,-2.5575,20.3896,-2.00932,4.69615,-0.499877,2.56992,-14.3404,-0.484308,0,0,14.0096,0.806421,-1.80685,-93.2775,-2.92458,-12.7366,-35.001,2.71128e-015,9.18472,32.0767,-7.82095,7.52936,59.6623,-94.5168,9.65429,0,0,0.135011,0,0,-0.090859,0,0,0.0507925
3.28,-126.052,-187.131,42.036,-173.205,-388.954,47.259,37.67,2.79162,-2.71489,21.6304,-2.07085,5.73365,0.192291,2.75869,-15.3413,0.185437,0,0,13.8128,0.946432,-2.20984,-92.3853,-2.7434,-12.9633,-31.0903,4.13704e-015,6.19604,33.9465,-13.6317,4.72031,68.0571,-111.884,9.54609,0,0,0.164494,0,0,-0.0738521,0,0,0.04566
3.29,-125.963,-187.601,42.5896,-174.043,-390.571,45.6813,37.097,3.31071,-2.96508,22.6231,-2.19691,6.44879,0.998339,2.88912,-16.0274,0.959535,0,0,13.6371,1.03624,-2.60938,-91.7227,-2.4844,-13.3135,-27.093,1.566e-015,3.31798,32.2527,-14.7623,2.07886,67.9065,-116.06,7.87823,0,0,0.170883,0,0,-0.0540927,0,0,0.0388597
3.3,-125.653,-187.989,42.9491,-174.787,-392.008,44.5908,36.4265,3.78934,-3.28588,23.3704,-2.38705,6.85203,1.85888,2.95688,-16.3819,1.78338,0,0,13.4832,1.07301,-2.99401,-91.2348,-2.17213,-13.7362,-23.4885,1.04303e-015,0.923558,27.4427,-12.2469,-0.0741221,61.8367,-109.509,5.06821,0,0,0.156989,0,0,-0.0350273,0,0,0.0328457
3.31,-125.196,-188.295,43.1641,-175.389,-393.243,43.8465,35.667,4.21707,-3.65534,23.8872,-2.63671,6.98198,2.72526,2.96413,-16.4197,2.61403,0,0,13.3506,1.05594,-3.35434,-90.8728,-1.83765,-14.1829,-20.5399,-2.6324e-015,-0.815162,21.4073,-7.45009,-1.59896,50.3871,-95.9556,1.73204,0,0,0.12701,0,0,-0.0197207,0,0,0.0285171
3.32,-124.663,-188.522,43.2862,-175.829,-394.253,43.3361,34.8297,4.58555,-4.0539,24.1959,-2.93784,6.89766,3.56363,2.91901,-16.1839,3.42224,0,0,13.2381,0.986252,-3.68336,-90.5976,-1.51079,-14.6144,-18.3474,-1.01965e-015,-1.87376,14.3453,-1.93126,-2.48444,37.7885,-78.9328,-1.42622,0,0,0.091476,0,0,-0.00803142,0,0,0.0256574
3.33,-124.116,-188.673,43.3609,-176.111,-395.023,42.9777,33.9265,4.88921,-4.46584,24.3239,-3.27995,6.678,4.35699,2.83541,-15.7454,4.19321,0,0,13.1436,0.867195,-3.97667,-90.3815,-1.2158,-15.0027,-16.8262,-1.19203e-015,-2.34954,7.44434,3.1695,-2.82575,25.646,-61.4236,-3.91546,0,0,0.0572708,0,0,-0.000342409,0,0,0.023558
3.34,-123.602,-188.76,43.423,-176.257,-395.558,42.7142,32.9686,5.12522,-4.87879,24.2993,-3.65045,6.40773,5.10195,2.72983,-15.1889,4.92327,0,0,13.0649,0.703601,-4.23249,-90.2064,-0.96814,-15.3317,-15.7988,7.50861e-016,-2.39214,1.66549,7.12263,-2.76438,15.0807,-45.4522,-5.49273,0,0,0.0288027,0,0,0.00373201,0,0,0.0216463
3.35,-123.152,-188.796,43.4944,-176.3,-395.889,42.5049,31.9646,5.29361,-5.28247,24.1472,-4.03491,6.16052,5.80265,2.6178,-14.5952,5.61477,0,0,12.9988,0.501664,-4.45151,-90.0611,-0.773787,-15.5955,-15.0636,1.56965e-015,-2.15303,-2.32214,9.60266,-2.44338,6.55371,-32.1914,-6.14952,0,0,0.00763054,0,0,0.00504485,0,0,0.0196665
3.36,-122.78,-188.8,43.5847,-176.275,-396.069,42.3175,30.9203,5.3966,-5.66651,23.8873,-4.41699,5.98439,6.46414,2.51093,-14.0257,6.27063,0,0,12.9424,0.268284,-4.63649,-89.9378,-0.630466,-15.7966,-14.4692,-1.0496e-015,-1.75675,-4.21138,10.536,-1.98146,-0.417023,-22.3092,-6.00974,0,0,-0.00766289,0,0,0.00464573,0,0,0.0176063
3.37,-122.486,-188.794,43.694,-176.22,-396.168,42.1231,29.8377,5.43892,-6.02027,23.5323,-4.77964,5.8942,7.08766,2.41527,-13.5135,6.89045,0,0,12.8923,0.0111673,-4.79195,-89.8288,-0.529968,-15.943,-13.9484,3.70318e-016,-1.28494,-4.31304,10.0754,-1.45706,-6.34723,-16.0262,-5.26085,0,0,-0.0193669,0,0,0.00350197,0,0,0.01554
3.38,-122.261,-188.802,43.8171,-176.166,-396.255,41.8962,28.7164,5.42788,-6.3339,23.0898,-5.10682,5.87262,7.66876,2.33129,-13.0619,7.46919,0,0,12.8451,-0.261123,-4.92368,-89.725,-0.461017,-16.0469,-13.52,-1.66168e-015,-0.788794,-3.46253,8.48226,-0.919682,-11.2462,-13.3332,-4.07968,0,0,-0.028981,0,0,0.00214881,0,0,0.0135533
3.39,-122.084,-188.85,43.9483,-176.136,-396.383,41.618,27.5545,5.37319,-6.60007,22.5644,-5.38556,5.87986,8.19875,2.25523,-12.6516,7.99836,0,0,12.7976,-0.539324,-5.03814,-89.6156,-0.412163,-16.1222,-13.2424,5.12017e-016,-0.301272,-2.53614,6.14836,-0.400814,-15.189,-13.811,-2.65097,0,0,-0.0377553,0,0,0.000755724,0,0,0.0116987
3.4,-121.935,-188.959,44.0859,-176.143,-396.584,41.2802,26.35,5.28684,-6.81587,21.9601,-5.60788,5.86841,8.66871,2.18135,-12.2517,8.46982,0,0,12.7467,-0.813577,-5.14201,-89.4903,-0.373969,-16.183,-13.135,-2.94675e-016,0.149851,-2.09224,3.54232,0.0737784,-18.4497,-16.6234,-1.17384,0,0,-0.0466248,0,0,-0.000682606,0,0,0.00997568
3.41,-121.793,-189.146,44.2344,-176.194,-396.864,40.8852,25.1025,5.18221,-6.98332,21.2826,-5.77134,5.79787,9.07403,2.10431,-11.8333,8.87962,0,0,12.6898,-1.07392,-5.24175,-89.3423,-0.340022,-16.2417,-13.2081,-8.24633e-016,0.564821,-2.6304,1.23188,0.506005,-20.9533,-20.4325,0.161362,0,0,-0.0549224,0,0,-0.00255843,0,0,0.00839808
3.42,-121.647,-189.414,44.4058,-176.292,-397.218,40.4444,23.8132,5.07345,-7.1092,20.5405,-5.87889,5.64668,9.41731,2.02113,-11.3802,9.23053,0,0,12.6248,-1.31049,-5.34328,-89.1701,-0.306997,-16.3088,-13.4497,-1.91952e-015,0.94697,-4.4138,-0.330784,0.90072,-22.4429,-24.0715,1.22655,0,0,-0.0611088,0,0,-0.00546244,0,0,0.00701954
3.43,-121.494,-189.757,44.6177,-176.44,-397.626,39.9765,22.4855,4.97454,-7.20341,19.7454,-5.93761,5.41696,9.70884,1.93226,-10.8944,9.53222,0,0,12.5502,-1.51396,-5.45171,-88.9771,-0.274149,-16.3921,-13.8038,1.93997e-015,1.281,-7.39029,-0.911825,1.24426,-22.581,-26.7511,1.96051,0,0,-0.0634479,0,0,-0.00978897,0,0,0.00592584
3.44,-121.344,-190.147,44.892,-176.644,-398.067,39.5033,21.1245,4.89861,-7.27669,18.9117,-5.95705,5.13128,9.96403,1.84116,-10.3948,9.79888,0,0,12.4651,-1.67579,-5.5712,-88.7697,-0.242505,-16.497,-14.157,-6.66134e-016,1.50105,-11.2489,-0.701556,1.47291,-20.9758,-28.5417,2.39243,0,0,-0.0605593,0,0,-0.0155182,0,0,0.00521781
3.45,-121.212,-190.546,45.2511,-176.911,-398.522,39.0432,19.7362,4.85737,-7.33807,18.0548,-5.94741,4.82371,10.199,1.75291,-9.90925,10.0453,0,0,12.3693,-1.7885,-5.70497,-88.5541,-0.213799,-16.6255,-14.3809,7.59626e-017,1.52194,-15.2061,-0.109723,1.50366,-18.1498,-29.9902,2.55312,0,0,-0.0536131,0,0,-0.0216359,0,0,0.00494538
3.46,-121.111,-190.914,45.7109,-177.239,-398.982,38.6046,18.3268,4.86085,-7.39365,17.1892,-5.91814,4.52749,10.4263,1.672,-9.46281,10.2829,0,0,12.2634,-1.84573,-5.85526,-88.3336,-0.189434,-16.7753,-14.4638,1.16866e-017,1.34553,-18.7615,0.604058,1.33902,-14.1037,-31.302,2.49435,0,0,-0.0425858,0,0,-0.0271968,0,0,0.00502159
3.47,-121.046,-191.224,46.2735,-177.624,-399.442,38.188,16.9022,4.91719,-7.44531,16.3269,-5.87687,4.26451,10.6536,1.60086,-9.06932,10.5189,0,0,12.1486,-1.84233,-6.02353,-88.1087,-0.170084,-16.9413,-14.4225,1.13652e-015,0.979267,-21.4042,1.12038,0.986958,-9.48746,-32.864,2.26986,0,0,-0.0291688,0,0,-0.0312198,0,0,0.00528768
3.48,-121.007,-191.47,46.9294,-178.052,-399.898,37.7886,15.4676,5.03285,-7.49135,15.4767,-5.82925,4.04005,10.8833,1.53899,-8.72636,10.7558,0,0,12.0271,-1.77421,-6.21055,-87.8779,-0.155547,-17.116,-14.3305,-8.06373e-016,0.478524,-22.9967,1.30891,0.502515,-4.83058,-34.7295,1.93736,0,0,-0.0147183,0,0,-0.0333812,0,0,0.0056042
3.49,-120.978,-191.66,47.6632,-178.499,-400.346,37.4013,14.0278,5.21208,-7.52793,14.6439,-5.77905,3.84413,11.1148,1.48315,-8.41624,10.9936,0,0,11.9015,-1.63862,-6.41636,-87.6384,-0.144946,-17.2903,-14.288,-2.23652e-015,-0.035971,-23.7369,1.31202,0.0048153,-0.390618,-36.4414,1.57009,0,0,5.17448e-005,0,0,-0.0339835,0,0,0.00590819
3.5,-120.943,-191.812,48.4613,-178.939,-400.772,37.0289,12.5873,5.45714,-7.55024,13.8317,-5.72864,3.65745,11.3467,1.42855,-8.11256,11.2317,0,0,11.7751,-1.43399,-6.6405,-87.3892,-0.137515,-17.4552,-14.353,-1.50172e-015,-0.42092,-23.9278,1.47406,-0.365307,3.50972,-37.2234,1.23577,0,0,0.0139855,0,0,-0.0335427,0,0,0.00619224
3.51,-120.887,-191.945,49.3165,-179.347,-401.156,36.6865,11.1506,5.76806,-7.55381,13.0425,-5.67939,3.45839,11.58,1.37038,-7.78852,11.4718,0,0,11.6516,-1.16014,-6.88208,-87.1318,-0.133393,-17.6043,-14.4452,8.29746e-016,-0.606253,-23.9266,1.92564,-0.539725,6.66676,-36.8216,1.00862,0,0,0.0259777,0,0,-0.0326304,0,0,0.00641947
3.52,-120.805,-192.075,50.2317,-179.706,-401.474,36.3948,9.72247,6.14268,-7.53517,12.2785,-5.63199,3.22823,11.8163,1.3048,-7.42259,11.7159,0,0,11.5345,-0.818258,-7.13999,-86.8686,-0.133543,-17.7346,-14.4098,2.39574e-015,-0.580719,-23.9413,2.69047,-0.508689,8.61776,-35.3087,0.925021,0,0,0.0342697,0,0,-0.0315222,0,0,0.00647688
3.53,-120.697,-192.213,51.2201,-180.015,-401.711,36.1667,8.30799,6.57659,-7.49244,11.5431,-5.58667,2.95402,12.0546,1.22944,-7.00128,11.9634,0,0,11.4273,-0.411032,-7.41299,-86.5982,-0.13895,-17.8465,-14.1734,-2.74634e-016,-0.397845,-24.1894,3.66615,-0.32588,9.25138,-33.0899,0.986294,0,0,0.0382557,0,0,-0.0304401,0,0,0.00626547
3.54,-120.573,-192.368,52.3041,-180.282,-401.86,36.0024,6.91266,7.06333,-7.42536,10.8412,-5.54326,2.63012,12.2901,1.14349,-6.51987,12.2094,0,0,11.3328,0.057415,-7.69996,-86.314,-0.149888,-17.9433,-13.7762,-4.03186e-016,-0.175552,-24.6753,4.61128,-0.107296,8.30016,-30.999,1.13421,0,0,0.0374799,0,0,-0.029322,0,0,0.00579848
3.55,-120.446,-192.548,53.5127,-180.521,-401.925,35.8931,5.54224,7.59429,-7.33494,10.1797,-5.50125,2.25831,12.516,1.04748,-5.98097,12.4467,0,0,11.2532,0.581322,-7.99984,-86.0059,-0.165558,-18.0289,-13.2839,9.02787e-016,-0.0255335,-25.4801,5.38782,0.0379082,5.95947,-29.6174,1.29057,0,0,0.0329431,0,0,-0.0281913,0,0,0.00517899
3.56,-120.332,-192.764,54.8779,-180.745,-401.917,35.826,4.20255,8.15905,-7.22248,9.5673,-5.45997,1.84731,12.725,0.942975,-5.39318,12.6677,0,0,11.1896,1.15341,-8.31191,-85.662,-0.183929,-18.1058,-12.7522,-5.84328e-016,-0.0268873,-26.6768,6.03911,0.0330321,2.61543,-29.1418,1.36972,0,0,0.0260826,0,0,-0.0270083,0,0,0.00455462
3.57,-120.249,-193.029,56.4321,-180.962,-401.856,35.7868,2.89924,8.74558,-7.0888,9.0146,-5.41881,1.41213,12.911,0.83241,-4.77005,12.8655,0,0,11.1423,1.76489,-8.63574,-85.27,-0.201807,-18.1743,-12.2389,2.58857e-015,-0.214068,-28.5327,6.78189,-0.154622,-0.644709,-29.3481,1.32031,0,0,0.0196411,0,0,-0.0257998,0,0,0.00405537
3.58,-120.217,-193.355,58.2055,-181.174,-401.764,35.7612,1.6374,9.34028,-6.93286,8.53375,-5.37776,0.97309,13.0695,0.71894,-4.12934,13.035,0,0,11.1099,2.40535,-8.97137,-84.8183,-0.215194,-18.2309,-11.807,-1.8231e-015,-0.566524,-31.2436,7.95277,-0.503989,-2.73633,-29.6813,1.12794,0,0,0.0157286,0,0,-0.0242737,0,0,0.00372773
3.59,-120.26,-193.752,60.225,-181.379,-401.665,35.7382,0.42117,9.92847,-6.75067,8.13794,-5.33802,0.554028,13.198,0.606248,-3.49199,13.173,0,0,11.0901,3.06299,-9.3192,-84.2963,-0.219929,-18.2682,-11.5171,1.02842e-015,-1.02701,-34.9295,9.85015,-0.958465,-2.6371,-29.5163,0.821097,0,0,0.0158149,0,0,-0.0218181,0,0,0.00352675
3.6,-120.403,-194.226,62.5121,-181.573,-401.581,35.712,-0.746325,10.4948,-6.53432,7.84094,-5.30259,0.179824,13.2956,0.498263,-2.88044,13.2785,0,0,11.0791,3.72484,-9.67996,-83.6951,-0.212401,-18.2738,-11.3707,1.42576e-015,-1.52657,-39.2131,12.3911,-1.45058,-0.569256,-28.9835,0.448354,0,0,0.0189795,0,0,-0.0173842,0,0,0.00334442
3.61,-120.681,-194.781,65.0829,-181.747,-401.53,35.6831,-1.86299,11.0237,-6.27173,7.65614,-5.27598,-0.127468,13.3638,0.398844,-2.3168,13.3526,0,0,11.0724,4.37717,-10.0544,-83.0079,-0.190288,-18.2329,-11.3088,4.67462e-016,-1.99638,-43.4773,15.1108,-1.91333,2.38208,-29,0.0767546,0,0,0.0232057,0,0,-0.0101089,0,0,0.00306245
3.62,-121.126,-195.415,67.9503,-181.897,-401.523,35.6571,-2.92758,11.5003,-5.9468,7.59538,-5.26341,-0.352759,13.4058,0.311513,-1.82131,13.3989,0,0,11.0648,5.00591,-10.4432,-82.2314,-0.153075,-18.1304,-11.2391,5.14209e-016,-2.36099,-47.0947,17.4666,-2.27335,4.52297,-30.5014,-0.2222,0,0,0.0255552,0,0,0.000216467,0,0,0.00258505
3.63,-121.777,-196.127,71.1262,-182.017,-401.569,35.6422,-3.93916,11.9103,-5.54053,7.66839,-5.26972,-0.49181,13.4254,0.239065,-1.41006,13.4213,0,0,11.0506,5.59713,-10.8466,-81.3647,-0.101983,-17.954,-11.0479,-2.99176e-015,-2.54929,-49.7009,18.9637,-2.46138,4.03164,-34.1535,-0.363975,0,0,0.0230081,0,0,0.0130254,0,0,0.0018655
3.64,-122.66,-196.923,74.6253,-182.102,-401.666,35.6458,-4.89637,12.2412,-5.03305,7.8832,-5.2982,-0.552992,13.4242,0.183283,-1.0933,13.4217,0,0,11.0242,6.13741,-11.2645,-80.4065,-0.0390423,-17.6964,-10.5987,1.68286e-015,-2.51315,-50.973,19.2367,-2.43053,-1.50329,-40.1828,-0.288972,0,0,0.0117695,0,0,0.0271781,0,0,0.000916189
3.65,-123.79,-197.825,78.469,-182.152,-401.809,35.6721,-5.79642,12.4821,-4.40684,8.24712,-5.34958,-0.556679,13.3981,0.144721,-0.874285,13.3966,0,0,10.9803,6.61446,-11.6958,-79.3511,0.0343228,-17.3563,-9.75202,7.4794e-016,-2.22745,-50.8305,18.1243,-2.15632,-14.2314,-48.2295,0.0524926,0,0,-0.0108031,0,0,0.0413087,0,0,-0.000197817
3.66,-125.162,-198.879,82.6889,-182.166,-401.985,35.7196,-6.63383,12.6242,-3.64988,8.7684,-5.42113,-0.531661,13.335,0.12285,-0.750055,13.3339,0,0,10.9141,7.01742,-12.1385,-78.1844,0.11872,-16.9388,-8.3715,-4.67462e-016,-1.72259,-48.9008,15.455,-1.66834,-37.0722,-57.9853,0.650958,0,0,-0.0468564,0,0,0.0537223,0,0,-0.00132426
3.67,-126.746,-200.165,87.3292,-182.144,-402.173,35.7796,-7.39934,12.6613,-2.75887,9.45736,-5.50583,-0.50982,13.2119,0.116443,-0.71366,13.2108,0,0,10.8219,7.33739,-12.5893,-76.8814,0.217824,-16.4555,-6.36746,-1.12191e-015,-1.06486,-44.9346,11.2751,-1.03115,-72.1038,-68.7297,1.46276,0,0,-0.0947579,0,0,0.0626124,0,0,-0.00216476
3.68,-128.494,-201.805,92.4471,-182.088,-402.344,35.8352,-8.07903,12.5904,-1.74141,10.3273,-5.59227,-0.51922,12.9933,0.124199,-0.757719,12.9922,0,0,10.7012,7.56787,-13.0436,-75.4042,0.338787,-15.9237,-3.73241,-3.50597e-016,-0.363476,-38.9635,5.85527,-0.350957,-119.713,-79.3305,2.4104,0,0,-0.147355,0,0,0.0663919,0,0,-0.00216502
3.69,-130.345,-203.966,98.1115,-182,-402.47,35.8618,-8.65426,12.4122,-0.616594,11.3942,-5.66519,-0.576718,12.6306,0.145366,-0.877944,12.6291,0,0,10.5513,7.70513,-13.4952,-73.7006,0.491972,-15.363,-0.592897,2.29057e-015,0.251372,-31.2874,-0.375706,0.245809,-178.38,-88.4512,3.40337,0,0,-0.191961,0,0,0.0638953,0,0,-0.000477628
3.7,-132.23,-206.855,104.4,-181.883,-402.525,35.828,-9.1022,12.131,0.585629,12.6764,-5.70676,-0.682994,12.0617,0.1799,-1.07408,12.0595,0,0,10.3732,7.74832,-13.9369,-71.705,0.689784,-14.7914,2.73875,3.31898e-015,0.638526,-22.5656,-7.06329,0.622116,-244.182,-95.1312,4.39369,0,0,-0.211908,0,0,0.0548955,0,0,0.00381294
3.71,-134.085,-210.715,111.393,-181.733,-402.506,35.6998,-9.39756,11.7551,1.82703,14.1916,-5.69793,-0.821266,11.2134,0.228235,-1.34856,11.2102,0,0,10.1698,7.69932,-14.3601,-69.3418,0.944499,-14.2203,5.70171,-4.67462e-017,0.712013,-14.0024,-13.8376,0.694612,-310.512,-98.6892,5.44,0,0,-0.190725,0,0,0.0414265,0,0,0.0109339
3.72,-135.853,-215.803,119.165,-181.542,-402.436,35.4519,-9.5148,11.2954,3.06423,15.9552,-5.62025,-0.958036,10.0088,0.291117,-1.70555,10.0043,0,0,9.94534,7.56271,-14.7556,-66.5328,1.26464,-13.6515,7.46208,-2.24382e-015,0.517222,-7.09595,-20.2891,0.508095,-368.953,-99.099,6.73133,0,0,-0.119208,0,0,0.0284029,0,0,0.0190461
3.73,-137.486,-222.372,127.776,-181.302,-402.373,35.0885,-9.43089,10.7654,4.25345,17.9768,-5.45737,-1.04649,8.38012,0.369998,-2.15317,8.37416,0,0,9.70585,7.34531,-15.1137,-63.2127,1.64955,-13.0789,7.0329,1.77636e-015,0.159537,-3.30677,-26.0747,0.164259,-411.035,-97.0542,8.47633,0,0,-0.00171599,0,0,0.0233126,0,0,0.0228489
3.74,-138.95,-230.641,137.257,-181.009,-402.414,34.6663,-9.12829,10.1794,5.35449,20.2581,-5.19719,-1.03127,6.28644,0.467229,-2.70455,6.27941,0,0,9.45837,7.0558,-15.4256,-59.3471,2.08364,-12.4912,3.5049,9.93357e-017,-0.231862,-3.38106,-31.0791,-0.220169,-430.672,-94.1472,10.8145,0,0,0.141562,0,0,0.0333308,0,0,0.013672
3.75,-140.23,-240.77,147.6,-180.664,-402.709,34.309,-8.59706,9.55191,6.33441,22.791,-4.83397,-0.855968,3.73254,0.585531,-3.37473,3.72605,0,0,9.21104,6.70428,-15.6838,-54.9527,2.53249,-11.875,-3.65963,-1.12191e-015,-0.49937,-6.33323,-35.4364,-0.5216,-427.463,-92.5645,13.7338,0,0,0.281403,0,0,0.0586929,0,0,-0.0173907
3.76,-141.334,-252.832,158.751,-180.275,-403.466,34.2107,-7.83654,8.89729,7.16955,25.5573,-4.36983,-0.470706,0.785531,0.727248,-4.17629,0.783452,0,0,8.97258,6.30177,-15.8826,-50.114,2.94355,-11.2199,-14.3107,-1.86985e-016,-0.366867,-9.41624,-38.8757,-0.534143,-407.127,-93.1018,16.9491,0,0,0.395216,0,0,0.0878082,0,0,-0.0732214
3.77,-142.285,-266.808,170.601,-179.854,-404.953,34.6249,-6.85515,8.22846,7.84506,28.5286,-3.81559,0.161939,-2.41967,0.89388,-5.11664,-2.41002,0,0,8.75211,5.85932,-16.0187,-44.9885,3.25398,-10.5259,-27.4156,2.61779e-015,0.460885,-8.78777,-40.7884,-0.0701379,-379.697,-94.9404,19.9275,0,0,0.478961,0,0,0.0975278,0,0,-0.144906
3.78,-143.11,-282.586,182.981,-179.427,-407.497,35.8313,-5.66931,7.55686,8.35281,31.6687,-3.19084,1.06222,-5.69356,1.08578,-6.19607,-5.6602,0,0,8.55849,5.38755,-16.0908,-39.791,3.40598,-9.80832,-41.2609,1.86985e-015,2.262,-1.32485,-40.0613,1.03024,-354.481,-95.5241,21.9893,0,0,0.546158,0,0,0.0630759,0,0,-0.212233
3.79,-143.824,-299.989,195.658,-179.033,-411.474,38.0839,-4.30102,6.89179,8.68885,34.9344,-2.52308,2.22963,-8.82258,1.30238,-7.40903,-8.74834,0,0,8.39987,4.8959,-16.0999,-34.7619,3.36434,-9.10069,-53.9198,-5.23558e-015,5.18734,15.0177,-35.4372,2.84512,-338.714,-91.9377,22.4503,0,0,0.619704,0,0,-0.0351402,0,0,-0.25193
