Frame number,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
First frame,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point frequency,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Analog frequency,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,RHEE,,,RTOE,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,RPelvisAngles,,,RFootProgressAngles,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RHipPower,,,RKneePower,,,RAnklePower,,
s,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm,W,W,W,W,W,W,W,W,W
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2.83,-269.549,-320.211,120.255,-447.206,-274.179,34.1722,7.0855,-10.6692,3.43336,27.5159,-0.207335,2.63797,6.7064,1.4807,-8.40266,6.6341,0,0,167.072,176.368,-7.16819,-116.89,7.37153,-167.599,162.199,106.428,19.9918,42.8223,80.4831,33.5482,-230.492,109.19,-6.62883,0,0,-0.260471,0,0,0.166937,0,0,-0.342339
2.84,-263.156,-321.276,110.715,-445.527,-272.459,32.7341,6.53408,-10.5619,3.56893,25.7693,-0.14917,2.0842,8.1442,1.55389,-8.80897,8.04749,0,0,167.274,176.279,-7.60715,-114.007,7.481,-166.774,268.154,153.384,31.3994,21.8444,143.328,53.9454,-210.822,202.021,-13.4077,0,0,-0.209704,0,0,0.103803,0,0,-0.611556
2.85,-257.871,-322.887,101.305,-444.712,-271.035,31.8035,6.15874,-10.408,3.64507,24.1767,-0.085223,1.62787,9.63519,1.63274,-9.24574,9.50885,0,0,167.455,176.212,-8.03451,-111.066,7.57151,-165.941,380.652,203.294,41.1944,-4.70596,210.043,74.6731,-186.038,304.702,-17.9222,0,0,-0.180822,0,0,0.0240155,0,0,-0.879782
2.86,-253.602,-324.953,92.2442,-444.438,-269.939,31.2685,5.97369,-10.205,3.65684,22.7825,-0.0205247,1.28783,11.0897,1.71405,-9.69499,10.9294,0,0,167.613,176.165,-8.43983,-108.194,7.63454,-165.121,495.957,253.243,53.1186,25.3467,277.631,98.6696,-259.818,413.124,-16.2991,0,0,-0.194199,0,0,0.0805568,0,0,-1.09825
2.87,-250.225,-327.32,83.7169,-444.445,-269.164,31.0188,5.98524,-9.95324,3.60341,21.619,0.0394236,1.07616,12.4405,1.79604,-10.1468,12.2429,0,0,167.744,176.139,-8.81231,-105.487,7.66455,-164.335,605.019,297.939,65.0927,62.0555,341.589,122.357,-346.522,523.141,-11.6069,0,0,-0.167589,0,0,0.118078,0,0,-1.22414
2.88,-247.591,-329.785,75.8759,-444.541,-268.682,30.9606,6.19156,-9.65631,3.48792,20.7054,0.0891689,0.99853,13.644,1.87803,-10.5972,13.4069,0,0,167.849,176.132,-9.14114,-103.013,7.65878,-163.598,696.426,332.471,75.417,85.9037,391.724,142.429,-404.46,616.155,-4.58464,0,0,-0.101449,0,0,0.10207,0,0,-1.23238
2.89,-245.549,-332.126,68.8464,-444.598,-268.446,31.0204,6.58335,-9.32114,3.31665,20.0483,0.124095,1.05403,14.6755,1.95972,-11.0447,14.3977,0,0,167.927,176.144,-9.416,-100.814,7.61635,-162.929,769.141,358.354,85.8741,120.75,435.02,160.408,-473.892,701.307,2.60646,0,0,0.00619307,0,0,0.074337,0,0,-1.1367
2.9,-243.954,-334.135,62.7292,-444.551,-268.401,31.1461,7.14518,-8.95793,3.09784,19.6423,0.141247,1.23487,15.5237,2.04073,-11.4871,15.2051,0,0,167.981,176.174,-9.62751,-98.9096,7.53784,-162.345,824.53,377.152,97.0638,180.277,469.604,176.937,-575.103,771.508,10.5696,0,0,0.190298,0,0,0.0312122,0,0,-0.962968
2.91,-242.686,-335.648,57.5994,-444.383,-268.49,31.3074,7.85676,-8.57936,2.8409,19.4723,0.140024,1.526,16.1868,2.12026,-11.9201,15.8285,0,0,168.013,176.221,-9.76781,-97.3061,7.42529,-161.86,866.569,391.246,109.122,249.353,498.534,192.6,-675.935,828.765,18.2733,0,0,0.423368,0,0,-0.0530778,0,0,-0.739594
2.92,-241.66,-336.571,53.4974,-444.118,-268.657,31.4908,8.69419,-8.19936,2.55551,19.5149,0.122175,1.90494,16.6686,2.197,-12.3365,16.2728,0,0,168.027,176.283,-9.83092,-95.9955,7.2828,-161.483,887.95,418.858,119.647,381.161,497.872,210.418,-765.51,806.999,37.1386,0,0,0.723638,0,0,-0.19163,0,0,-0.482621
2.93,-240.824,-336.897,50.4158,-443.802,-268.85,31.6911,9.63021,-7.83157,2.25143,19.7382,0.0913217,2.34263,16.9753,2.26928,-12.7275,16.546,0,0,168.029,176.359,-9.81311,-94.9616,7.11659,-161.219,886.108,500.449,104.859,411.744,522.15,219.604,-380.635,770.064,36.84,0,0,0.228401,0,0,-0.328351,0,0,-0.224556
2.94,-240.153,-336.697,48.2882,-443.487,-269.035,31.903,10.6342,-7.48793,1.93896,20.1024,0.0521213,2.80572,17.1127,2.33543,-13.0842,16.6553,0,0,168.024,176.444,-9.7131,-94.1825,6.93489,-161.063,848.453,559.777,76.8175,320.006,661.108,210.575,105.803,951.063,-23.5183,0,0,-0.701676,0,0,-0.337169,0,0,0.0262976
2.95,-239.632,-336.102,46.9878,-443.211,-269.195,32.1183,11.672,-7.17738,1.62913,20.5595,0.00897621,3.2606,17.0865,2.39424,-13.4006,16.6076,0,0,168.017,176.537,-9.53208,-93.6313,6.74744,-161.008,758.285,550.894,88.5846,585.574,781.218,220.997,-300.601,1123.96,-55.1943,0,0,-0.0319639,0,0,-0.583565,0,0,0.258415
2.96,-239.243,-335.271,46.3421,-442.988,-269.34,32.3301,12.7067,-6.90525,1.33349,21.0552,-0.0350657,3.67816,16.9038,2.44546,-13.6754,16.4108,0,0,168.012,176.634,-9.27358,-93.2758,6.56484,-161.041,694.161,514.923,111.065,685.936,831.518,232.637,-528.103,1208.62,-65.6293,0,0,0.383566,0,0,-0.671541,0,0,0.442582
2.97,-238.96,-334.358,46.1595,-442.808,-269.495,32.5368,13.7016,-6.67346,1.06243,21.5331,-0.0791759,4.03713,16.575,2.48963,-13.9118,16.0754,0,0,168.015,176.73,-8.94344,-93.0798,6.39771,-161.151,644.744,490.478,125.402,709.104,868.197,238.93,-566.864,1265.32,-78.2821,0,0,0.452461,0,0,-0.618891,0,0,0.58492
2.98,-238.748,-333.491,46.2566,-442.651,-269.698,32.7435,14.6242,-6.48116,0.82289,21.9413,-0.125152,4.32464,16.1143,2.5276,-14.1147,15.6152,0,0,168.027,176.82,-8.54934,-93.0044,6.25605,-161.324,589.524,483.167,131.901,761.021,918.822,242.159,-620.107,1328.62,-97.962,0,0,0.509089,0,0,-0.504086,0,0,0.680525
2.99,-238.574,-332.755,46.4781,-442.488,-269.984,32.9625,15.4499,-6.32591,0.617165,22.2377,-0.17701,4.53501,15.5403,2.5601,-14.288,15.048,0,0,168.052,176.899,-8.10061,-93.0105,6.14845,-161.547,530.494,482.83,129.024,798.227,946.664,237.709,-607.565,1347.69,-115.72,0,0,0.457268,0,0,-0.301716,0,0,0.727843
3,-238.408,-332.194,46.7074,-442.297,-270.376,33.2134,16.1637,-6.20477,0.443198,22.394,-0.239927,4.66792,14.8755,2.58751,-14.434,14.3957,0,0,168.088,176.964,-7.60773,-93.0601,6.08138,-161.81,472.949,472.445,119.499,792.672,886.154,223.581,-501.019,1226.2,-108.526,0,0,0.32405,0,0,-0.0428638,0,0,0.730579
3.01,-238.228,-331.813,46.8683,-442.06,-270.88,33.5205,16.7607,-6.11504,0.296095,22.3961,-0.31888,4.72679,14.1453,2.61,-14.5537,13.6825,0,0,168.137,177.01,-7.08201,-93.1183,6.05865,-162.097,410.955,452.176,108.875,778.799,789.151,205.662,-409.536,1055.17,-89.3797,0,0,0.235028,0,0,0.2156,0,0,0.688396
3.02,-238.02,-331.588,46.9207,-441.765,-271.487,33.9077,17.2445,-6.05472,0.169687,22.2428,-0.41735,4.7186,13.3758,2.62779,-14.6482,12.9334,0,0,168.195,177.035,-6.53507,-93.1555,6.08084,-162.397,344.277,431.991,98.0115,765.194,730.63,187.439,-370.523,959.899,-83.8621,0,0,0.192687,0,0,0.45777,0,0,0.612273
3.03,-237.778,-331.481,46.8521,-441.402,-272.18,34.3912,17.6254,-6.02262,0.0581382,21.9438,-0.536563,4.65278,12.5895,2.64116,-14.7192,12.1699,0,0,168.262,177.037,-5.97858,-93.1508,6.14541,-162.696,281.43,417.461,87.8444,738.305,712.159,170.958,-345.457,941.275,-91.2023,0,0,0.163134,0,0,0.665735,0,0,0.525554
3.04,-237.504,-331.451,46.6694,-440.959,-272.933,34.9731,17.9182,-6.01817,-0.0430049,21.5166,-0.675311,4.54042,11.802,2.6503,-14.7678,11.4069,0,0,168.335,177.017,-5.42378,-93.0942,6.24713,-162.986,225.506,397.654,78.6374,692.247,689.829,154.191,-305.472,928.18,-96.8461,0,0,0.14157,0,0,0.808197,0,0,0.437714
3.05,-237.201,-331.459,46.3902,-440.427,-273.727,35.6406,18.1404,-6.04113,-0.136441,20.9843,-0.830227,4.39286,11.0218,2.65504,-14.7929,10.6521,0,0,168.412,176.973,-4.88114,-92.9862,6.37904,-163.261,176.995,376.501,70.121,639.041,658.543,137.924,-266.082,904.477,-98.1496,0,0,0.137833,0,0,0.881807,0,0,0.356693
3.06,-236.874,-331.475,46.0379,-439.803,-274.542,36.3711,18.3105,-6.09137,-0.223018,20.3729,-0.996277,4.22062,10.2518,2.65474,-14.7913,9.90854,0,0,168.492,176.91,-4.36001,-92.8344,6.53333,-163.521,128.189,355.059,63.07,599.625,626.738,123.251,-252.483,878.872,-97.2056,0,0,0.154493,0,0,0.91321,0,0,0.275598
3.07,-236.525,-331.476,45.6358,-439.093,-275.367,37.1377,18.4465,-6.16872,-0.301573,19.7093,-1.16719,4.03252,9.492,2.64835,-14.7574,9.17614,0,0,168.573,176.828,-3.86831,-92.6505,6.70212,-163.769,79.732,335.216,56.345,571.212,598.104,109.368,-258.692,855.081,-96.4565,0,0,0.182417,0,0,0.911796,0,0,0.197182
3.08,-236.157,-331.453,45.1975,-438.312,-276.193,37.9128,18.5648,-6.27253,-0.369258,19.0196,-1.33592,3.83546,8.74154,2.63467,-14.6848,8.45387,0,0,168.656,176.732,-3.41245,-92.4473,6.87794,-164.012,31.7876,316.196,50.2592,551.134,565.562,96.4177,-268.593,820.808,-93.7098,0,0,0.212616,0,0,0.881576,0,0,0.121806
3.09,-235.784,-331.413,44.718,-437.483,-277.011,38.6683,18.6793,-6.40168,-0.421812,18.3275,-1.4951,3.63458,7.99904,2.61278,-14.5685,7.74025,0,0,168.742,176.627,-2.99721,-92.2373,7.0541,-164.257,-10.7415,303.013,44.3999,528.337,536.572,84.6942,-260.181,787.628,-91.3844,0,0,0.239965,0,0,0.820898,0,0,0.0573077
3.1,-235.423,-331.371,44.1825,-436.634,-277.813,39.3786,18.8013,-6.55418,-0.454212,17.6535,-1.63765,3.43348,7.26358,2.58247,-14.4072,7.03398,0,0,168.831,176.515,-2.62583,-92.0316,7.22532,-164.509,-48.0221,291.57,39.0775,506.834,508.597,73.8477,-244.031,753.274,-89.0206,0,0,0.263911,0,0,0.74143,0,0,0.00234274
3.11,-235.092,-331.338,43.579,-435.787,-278.579,40.0257,18.939,-6.72714,-0.461499,17.0139,-1.75741,3.23478,6.53586,2.54479,-14.2064,6.33513,0,0,168.924,176.403,-2.30016,-91.8377,7.38838,-164.768,-84.2275,285.568,36.0088,495.729,493.218,65.9299,-236.047,734.765,-88.2185,0,0,0.290678,0,0,0.663952,0,0,-0.0474656
3.12,-234.801,-331.324,42.908,-434.956,-279.278,40.6037,19.0981,-6.91656,-0.439687,16.4211,-1.84967,3.0402,5.81878,2.50221,-13.9791,5.6459,0,0,169.023,176.295,-2.02086,-91.6583,7.54254,-165.027,-116.763,283.242,33.6421,492.079,489.254,59.1237,-235.26,731.523,-90.0717,0,0,0.319889,0,0,0.587211,0,0,-0.0881123
3.13,-234.55,-331.326,42.1895,-434.144,-279.867,41.1208,19.2819,-7.11748,-0.386551,15.8833,-1.91155,2.85091,5.11789,2.45852,-13.7453,4.97096,0,0,169.129,176.196,-1.78759,-91.4912,7.6895,-165.272,-147.041,282.656,32.2114,490.434,487.674,53.4064,-232.376,728.895,-91.7797,0,0,0.343134,0,0,0.506828,0,0,-0.120544
3.14,-234.324,-331.328,41.4692,-433.343,-280.293,41.601,19.492,-7.32414,-0.302252,15.405,-1.94212,2.66744,4.44181,2.41836,-13.5301,4.31829,0,0,169.242,176.111,-1.5992,-91.328,7.83297,-165.483,-174.891,283.543,31.4526,491.032,487.323,48.5128,-227.649,725.094,-93.2657,0,0,0.357966,0,0,0.426465,0,0,-0.142898
3.15,-234.096,-331.299,40.8177,-432.544,-280.502,42.0836,19.729,-7.53022,-0.1897,14.9876,-1.94256,2.49017,3.80251,2.38655,-13.3593,3.69947,0,0,169.363,176.045,-1.4539,-91.1551,7.97791,-165.636,-203.27,288.411,31.6412,497.01,492.49,44.8398,-226.23,725.189,-95.3286,0,0,0.367216,0,0,0.351426,0,0,-0.156219
3.16,-233.827,-331.195,40.3174,-431.734,-280.451,42.6189,19.9931,-7.72921,-0.0542763,14.6305,-1.91598,2.31972,3.2146,2.36718,-13.2551,3.12887,0,0,169.492,176.001,-1.34935,-90.9545,8.1294,-165.712,-228.717,290.261,30.263,504.699,493.014,39.555,-225.595,716.456,-97.9737,0,0,0.365347,0,0,0.279981,0,0,-0.156472
3.17,-233.486,-330.977,40.0336,-430.912,-280.126,43.2637,20.2845,-7.91486,0.0963743,14.3312,-1.86718,2.15723,2.69436,2.36242,-13.2295,2.62281,0,0,169.627,175.982,-1.28278,-90.7062,8.29128,-165.7,-254.759,291.583,25.9219,520.314,486.36,31.4745,-232.247,691.25,-101.967,0,0,0.354514,0,0,0.217921,0,0,-0.146946
3.18,-233.06,-330.635,39.9799,-430.088,-279.554,44.0738,20.6036,-8.08148,0.253009,14.0862,-1.80243,2.00435,2.25807,2.37155,-13.2786,2.19767,0,0,169.768,175.991,-1.25099,-90.3904,8.46488,-165.603,-279.961,292.365,18.4325,538.616,473.879,20.5765,-240.888,652.879,-107.658,0,0,0.336253,0,0,0.163808,0,0,-0.128291
3.19,-232.565,-330.2,40.1053,-429.287,-278.808,45.0935,20.9515,-8.22428,0.405449,13.8914,-1.72914,1.8632,1.91885,2.39037,-13.3798,1.86675,0,0,169.912,176.029,-1.25045,-89.9916,8.6483,-165.445,-300.313,300.995,14.2627,550.967,487.833,13.8584,-243.15,657.396,-115.905,0,0,0.321734,0,0,0.114169,0,0,-0.0993607
3.2,-232.044,-329.736,40.3095,-428.541,-278.006,46.3439,21.3289,-8.33969,0.543401,13.7417,-1.65541,1.73631,1.682,2.41158,-13.4937,1.63555,0,0,170.057,176.095,-1.27727,-89.5034,8.83656,-165.264,-317.456,313.188,13.0582,564.242,524.317,10.804,-250.35,701.034,-126.212,0,0,0.312427,0,0,0.0731788,0,0,-0.0673801
3.21,-231.552,-329.322,40.4748,-427.882,-277.286,47.8144,21.737,-8.42557,0.657294,13.6316,-1.58947,1.62601,1.54115,2.42625,-13.5724,1.49811,0,0,170.201,176.189,-1.32721,-88.9321,9.02292,-165.105,-328.866,320.882,11.4646,572.037,554.851,7.99913,-253.612,738.549,-134.955,0,0,0.2917,0,0,0.0440846,0,0,-0.0391399
3.22,-231.142,-329.029,40.4943,-427.331,-276.775,49.4679,22.1758,-8.48167,0.73922,13.5547,-1.53885,1.53419,1.47928,2.42604,-13.5713,1.43797,0,0,170.342,176.308,-1.39578,-88.2943,9.20118,-165.011,-337.367,324.696,9.231,579.741,571.786,5.13608,-257.731,755.908,-140.863,0,0,0.264759,0,0,0.030104,0,0,-0.0192517
3.23,-230.856,-328.912,40.2881,-426.895,-276.559,51.2587,22.6449,-8.50965,0.783808,13.5034,-1.50955,1.46103,1.47455,2.40529,-13.4599,1.43404,0,0,170.478,176.448,-1.47827,-87.61,9.36771,-165.012,-348.614,329.372,8.17603,594.561,582.892,3.87155,-265.198,764.208,-144.365,0,0,0.240518,0,0,0.0309591,0,0,-0.00873563
3.24,-230.719,-329.002,39.8125,-426.563,-276.671,53.1466,23.1422,-8.51358,0.788963,13.4687,-1.50499,1.40412,1.50554,2.36204,-13.2275,1.4656,0,0,170.605,176.606,-1.56971,-86.8966,9.52257,-165.114,-361.714,334.212,7.34881,611.56,590.341,3.16019,-267.306,769.204,-146.88,0,0,0.216512,0,0,0.0448345,0,0,-0.00603433
3.25,-230.727,-329.3,39.0638,-426.312,-277.09,55.1044,23.6645,-8.49973,0.756139,13.4394,-1.52575,1.35768,1.55352,2.29794,-12.8822,1.51441,0,0,170.723,176.776,-1.66497,-86.1661,9.66932,-165.31,-373.434,337.871,7.77388,627.279,590.901,3.98364,-262.076,767.323,-146.572,0,0,0.19442,0,0,0.0710058,0,0,-0.00977608
3.26,-230.853,-329.781,38.0776,-426.099,-277.751,57.1192,24.2069,-8.47648,0.690482,13.4021,-1.56928,1.31248,1.60318,2.21756,-12.4478,1.5655,0,0,170.829,176.953,-1.75886,-85.4242,9.81418,-165.573,-386.059,344.404,8.84799,645.951,591.219,5.64291,-257.229,766.626,-145.647,0,0,0.183477,0,0,0.109971,0,0,-0.0176959
3.27,-231.04,-330.387,36.9248,-425.873,-278.562,59.1951,24.763,-8.45376,0.60003,13.3417,-1.63054,1.25634,1.6442,2.12717,-11.9576,1.60852,0,0,170.922,177.131,-1.84622,-84.6699,9.96486,-165.869,-401.612,348.581,10.8673,667.334,587.487,8.1276,-254.49,763.403,-143.081,0,0,0.187602,0,0,0.162739,0,0,-0.0260349
3.28,-231.216,-331.043,35.6996,-425.577,-279.42,61.3556,25.3257,-8.4422,0.494873,13.2414,-1.70278,1.17538,1.67264,2.03357,-11.4481,1.63934,0,0,171,177.306,-1.92213,-83.8941,10.1293,-166.161,-414.005,348.227,12.2772,682.519,575.141,9.94112,-248.078,750.779,-138.91,0,0,0.20169,0,0,0.22871,0,0,-0.0299442
3.29,-231.306,-331.667,34.4968,-425.158,-280.236,63.643,25.8871,-8.45226,0.386141,13.0839,-1.77877,1.05538,1.69193,1.94286,-10.9525,1.66109,0,0,171.06,177.47,-1.98202,-83.0802,10.3148,-166.415,-424.906,346.748,13.3541,692.936,558.983,11.3776,-241.337,733.47,-133.813,0,0,0.226881,0,0,0.308988,0,0,-0.025882
3.3,-231.259,-332.193,33.3821,-424.565,-280.95,66.1167,26.4396,-8.49318,0.284841,12.8522,-1.85205,0.882213,1.71317,1.85916,-10.4936,1.68452,0,0,171.102,177.619,-2.02196,-82.2048,10.5264,-166.612,-437.38,345.626,14.3355,702.078,543.889,12.6809,-240.356,717.864,-128.588,0,0,0.266047,0,0,0.405435,0,0,-0.0100166
3.31,-231.056,-332.592,32.376,-423.758,-281.545,68.8483,26.9757,-8.5722,0.200896,12.5301,-1.9179,0.642275,1.75469,1.78377,-10.0792,1.72759,0,0,171.124,177.748,-2.03873,-81.2397,10.7668,-166.745,-446.549,342.494,14.4301,702.234,528.057,13.2426,-237.204,702.821,-123.062,0,0,0.308295,0,0,0.511939,0,0,0.0215245
3.32,-230.713,-332.867,31.4529,-422.702,-282.056,71.9147,27.489,-8.69418,0.142459,12.1043,-1.97385,0.323862,1.84059,1.71517,-9.70117,1.81425,0,0,171.125,177.852,-2.0301,-80.1546,11.0355,-166.825,-454.972,338.64,12.0754,694.733,513.103,11.6375,-234.391,688.989,-118.891,0,0,0.352187,0,0,0.621697,0,0,0.0723932
3.33,-230.269,-333.053,30.555,-421.361,-282.554,75.3888,27.9742,-8.86124,0.115086,11.5657,-2.02009,-0.0810537,1.99852,1.64975,-9.3398,1.97201,0,0,171.105,177.93,-1.99489,-78.9205,11.3299,-166.877,-457.388,329.916,8.73851,675.58,493.503,9.51144,-230.448,670.706,-113.128,0,0,0.392008,0,0,0.721513,0,0,0.141795
3.34,-229.771,-333.202,29.6155,-419.702,-283.135,79.3324,28.4275,-9.07277,0.121332,10.9111,-2.05905,-0.574774,2.25814,1.58305,-8.97066,2.23052,0,0,171.063,177.978,-1.93307,-77.512,11.6463,-166.933,-453.239,317.653,4.20541,644.224,470.457,6.8364,-225.369,648.929,-106.122,0,0,0.423941,0,0,0.797073,0,0,0.226954
3.35,-229.246,-333.367,28.5875,-417.687,-283.898,83.7876,28.847,-9.32578,0.160532,10.1457,-2.09456,-1.15205,2.64825,1.5112,-8.57209,2.61864,0,0,171.001,177.994,-1.8458,-75.9111,11.9802,-167.025,-442.521,302.626,-1.86072,603.035,447.154,3.35665,-225.943,628.203,-98.9523,0,0,0.451946,0,0,0.836692,0,0,0.32129
3.36,-228.686,-333.596,27.4613,-415.273,-284.927,88.7628,29.233,-9.61517,0.228833,9.28383,-2.13087,-1.79932,3.19094,1.43191,-8.13128,3.15883,0,0,170.922,177.979,-1.73549,-74.1128,12.3272,-167.181,-417.407,276.974,-7.94509,539.839,413.027,0.201363,-215.487,595.724,-88.4585,0,0,0.456731,0,0,0.811525,0,0,0.405346
3.37,-228.037,-333.935,26.2625,-412.408,-286.268,94.2157,29.5883,-9.93448,0.319608,8.35058,-2.17115,-2.49524,3.89361,1.34536,-7.649,3.85891,0,0,170.83,177.934,-1.60575,-72.133,12.6829,-167.413,-375.508,243.424,-13.7759,455.876,372.47,-2.76398,-197.695,555.379,-76.1211,0,0,0.442566,0,0,0.713434,0,0,0.454794
3.38,-227.196,-334.434,25.0428,-409.029,-287.923,100.041,29.9181,-10.2765,0.42425,7.38145,-2.21618,-3.2123,4.74206,1.25462,-7.14212,4.70517,0,0,170.73,177.859,-1.4613,-70.0141,13.0421,-167.715,-316.692,201.552,-17.2466,351.522,320.412,-4.31031,-166.79,496.722,-60.6731,0,0,0.401117,0,0,0.546833,0,0,0.447409
3.39,-226.01,-335.154,23.8703,-405.053,-289.841,106.067,30.2305,-10.6335,0.532851,6.42154,-2.26321,-3.91959,5.69809,1.16547,-6.64307,5.6597,0,0,170.626,177.76,-1.30788,-67.8257,13.3989,-168.059,-236.944,149.243,-17.338,221.118,252.548,-4.60912,-108.973,411.347,-42.4261,0,0,0.321428,0,0,0.320277,0,0,0.365922
3.4,-224.278,-336.158,22.8206,-400.38,-291.93,112.07,30.5354,-10.9985,0.63547,5.52318,-2.30566,-4.58665,6.70316,1.08552,-6.19463,6.66385,0,0,170.526,177.641,-1.152,-65.659,13.7462,-168.397,-142.019,92.7085,-14.3478,72.174,173.272,-4.376,-24.1937,301.296,-23.8574,0,0,0.207017,0,0,0.0800677,0,0,0.224701
3.41,-221.759,-337.511,21.9671,-394.891,-294.08,117.792,30.8439,-11.3642,0.722751,4.74248,-2.33367,-5.18702,7.68904,1.02262,-5.84125,7.64887,0,0,170.435,177.507,-1.00079,-63.6147,14.0764,-168.67,-57.7651,41.9425,-8.64178,-63.9466,95.187,-3.21741,65.5743,186.418,-7.62983,0,0,0.0831774,0,0,-0.0880101,0,0,0.0877506
3.42,-218.187,-339.264,21.3722,-388.447,-296.188,122.983,31.167,-11.7244,0.787203,4.13493,-2.33536,-5.70031,8.59334,0.983357,-5.62045,8.55172,0,0,170.359,177.364,-0.86163,-61.7864,14.3825,-168.82,-10.1019,14.1198,-4.71863,-154.388,49.3491,-2.59013,133.558,118.845,1.42663,0,0,-0.00249432,0,0,-0.134631,0,0,0.0134752
3.43,-213.292,-341.45,21.0804,-380.908,-298.183,127.431,31.514,-12.0727,0.823661,3.75059,-2.29885,-6.1126,9.37328,0.971898,-5.55598,9.32885,0,0,170.302,177.219,-0.741893,-60.2468,14.6585,-168.803,7.04973,5.17418,-3.1744,-195.944,34.3528,-2.28684,161.716,101.462,4.79498,0,0,-0.038294,0,0,-0.0847128,0,0,-0.0092403
3.44,-206.829,-344.074,21.1136,-372.137,-300.042,130.993,31.8908,-12.4033,0.829737,3.62966,-2.21399,-6.41546,10.013,0.989589,-5.65551,9.96374,0,0,170.269,177.078,-0.648505,-59.0399,14.8997,-168.597,8.03902,-2.62359,1.93924,-181.936,27.5637,1.45505,114.853,108.261,8.0932,0,0,-0.0140802,0,0,0.00964233,0,0,-0.00742159
3.45,-198.601,-347.115,21.4719,-362.023,-301.784,133.603,32.2992,-12.7104,0.805547,3.7988,-2.07416,-6.6046,10.5221,1.03526,-5.91228,10.4655,0,0,170.262,176.946,-0.587656,-58.1804,15.1022,-168.2,1.87559,-1.52071,1.57629,-169.789,34.4045,1.27189,90.0678,129.29,6.53169,0,0,0.00402162,0,0,0.091951,0,0,-0.000670766
3.46,-188.477,-350.534,22.1396,-350.492,-303.462,135.271,32.7359,-12.9888,0.753297,4.26849,-1.87717,-6.67985,10.9278,1.10574,-6.30808,10.8608,0,0,170.28,176.828,-0.564435,-57.6594,15.2631,-167.629,-3.48532,-0.996532,1.14537,-162.701,38.322,0.943623,84.2834,142.947,4.94052,0,0,0.00396761,0,0,0.168431,0,0,0.00312575
3.47,-176.411,-354.283,23.0916,-337.513,-305.138,136.073,33.1927,-13.234,0.676147,5.03193,-1.62575,-6.64583,11.2651,1.19654,-6.81709,11.1844,0,0,170.322,176.729,-0.582609,-57.4515,15.3806,-166.914,-8.79174,-1.08057,-0.102414,-154.152,41.7307,-0.286298,85.3375,154.352,2.10786,0,0,-0.0037574,0,0,0.231656,0,0,0.00473371
3.48,-162.432,-358.318,24.2965,-323.101,-306.865,136.125,33.6575,-13.4422,0.577766,6.06579,-1.32674,-6.51315,11.5672,1.3026,-7.41028,11.4693,0,0,170.384,176.649,-0.644415,-57.5223,15.4539,-166.086,-13.7584,-0.432334,0.0443077,-142.975,46.4651,0.00676206,88.969,166.676,0.234183,0,0,-0.0134704,0,0,0.273182,0,0,0.00699176
3.49,-146.644,-362.606,25.7184,-307.305,-308.671,135.564,34.1145,-13.6112,0.461578,7.33246,-0.989997,-6.29903,11.8586,1.41901,-8.05947,11.7398,0,0,170.46,176.591,-0.750505,-57.8349,15.4842,-165.173,-18.4335,-0.310926,0.579927,-128.302,50.5594,0.588706,91.4243,177.084,-1.75292,0,0,-0.0226693,0,0,0.28708,0,0,0.00964259
3.5,-129.205,-367.125,27.3207,-290.199,-310.549,134.523,34.5465,-13.7398,0.330791,8.78355,-0.62715,-6.02739,12.1529,1.54162,-8.74092,12.0097,0,0,170.546,176.555,-0.899988,-58.3524,15.4752,-164.192,-22.4347,-0.662288,1.1149,-112.878,54.5651,1.08011,94.8365,185.95,-4.13259,0,0,-0.0316986,0,0,0.278653,0,0,0.0122095
3.51,-110.307,-371.861,29.0686,-271.87,-312.463,133.133,34.9354,-13.8279,0.188625,10.3642,-0.25034,-5.72757,12.4544,1.66735,-9.43713,12.2832,0,0,170.633,176.54,-1.09059,-59.0386,15.434,-163.152,-26.8867,-0.668347,2.36813,-94.4831,60.1764,2.35812,93.371,196.35,-6.32607,0,0,-0.0352593,0,0,0.243715,0,0,0.0160762
3.52,-90.1559,-376.803,30.928,-252.404,-314.352,131.511,35.2641,-13.8771,0.0381471,12.0181,0.128948,-5.43017,12.7619,1.7944,-10.1377,12.5594,0,0,170.713,176.545,-1.31892,-59.8585,15.3706,-162.052,-31.338,-0.870245,3.66564,-76.8718,65.3049,3.64939,91.0669,204.228,-8.63471,0,0,-0.0369604,0,0,0.198358,0,0,0.019981
