Frame number,130
First frame,315
Point frequency,100
Analog frequency,200

Time,RHEE,,,RTOE,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,RPelvisAngles,,,RFootProgressAngles,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RHipPower,,,RKneePower,,,RAnklePower,,
3.23,-81.9911,-137.825,39.9326,-134.58,-334.678,52.7981,38.0894,1.35462,-1.58538,14.6952,-1.32661,-0.431965,-2.80988,2.38042,-13.3263,-2.73415,0,0,16.2199,1.02801,0.0609664,-94.4595,-2.87211,-14.5083,-35.3873,9.34925e-016,8.69475,19.6775,0.951155,6.80519,2.48649,-62.9776,5.86142,0,0,0.0711062,0,0,-0.058985,0,0,0.0325175
3.24,-82.634,-138.513,40.8872,-135.445,-336.725,49.8338,37.5803,2.02094,-1.67409,15.906,-1.33665,0.83034,-2.37805,2.58101,-14.3994,-2.30332,0,0,16.012,1.24942,-0.381698,-93.3155,-2.81972,-14.5279,-32.512,-2.61779e-015,6.65638,22.4893,-9.32184,4.84285,47.7162,-98.0751,6.79852,0,0,0.148471,0,0,-0.0540495,0,0,0.0372665
3.25,-83.0311,-139.072,41.6264,-136.325,-338.609,47.5567,37.0863,2.57989,-1.66987,16.9891,-1.35597,1.83851,-1.76003,2.75649,-15.3297,-1.69738,0,0,15.8712,1.32697,-0.833746,-92.4326,-2.70864,-14.6592,-29.0859,1.14528e-015,4.54502,39.3506,-14.2143,2.90183,-23.8275,-103.388,6.41466,0,0,0.0809192,0,0,-0.0737535,0,0,0.0371507
3.26,-83.1792,-139.528,42.1643,-137.144,-340.371,45.8355,36.4639,3.16569,-1.86562,17.8957,-1.47099,2.64758,-1.00685,2.879,-15.9743,-0.967956,0,0,15.6971,1.40729,-1.28352,-91.7558,-2.5132,-14.8903,-25.7197,4.20716e-016,2.66076,38.0439,-15.9799,1.24051,-5.02531,-110.289,5.71492,0,0,0.0962065,0,0,-0.0587849,0,0,0.0343822
3.27,-83.1046,-139.902,42.5351,-137.85,-342.001,44.5445,35.7128,3.7735,-2.21219,18.6117,-1.67447,3.23895,-0.18067,2.94632,-16.3267,-0.173398,0,0,15.4939,1.49109,-1.73091,-91.2361,-2.25131,-15.191,-22.7165,2.14741e-016,1.21942,22.7701,-15.6772,0.0300016,82.926,-118.793,4.82943,0,0,0.207039,0,0,-0.0298794,0,0,0.0307109
3.28,-82.8549,-140.209,42.7828,-138.419,-343.463,43.5739,34.9622,4.23062,-2.4304,19.1501,-1.8762,3.54529,0.655683,2.9755,-16.479,0.628749,0,0,15.3656,1.42525,-2.14392,-90.8335,-1.96456,-15.5227,-20.0906,-8.47275e-016,0.255341,22.6587,-10.6303,-0.722659,57.264,-101.247,2.57876,0,0,0.150568,0,0,-0.021857,0,0,0.026881
3.29,-82.4888,-140.462,42.9527,-138.849,-344.721,42.8331,34.1481,4.61047,-2.64219,19.5061,-2.10896,3.62033,1.46799,2.95962,-16.3961,1.40828,0,0,15.2593,1.29237,-2.5239,-90.5077,-1.66434,-15.867,-18.1054,1.28406e-015,-0.316619,20.9248,-4.34921,-1.11997,35.5178,-79.9546,0.120681,0,0,0.0926014,0,0,-0.0124277,0,0,0.0235479
3.3,-82.0659,-140.671,43.0849,-139.157,-345.75,42.2539,33.274,4.9112,-2.83637,19.6915,-2.36281,3.50457,2.2318,2.90619,-16.1168,2.14404,0,0,15.1727,1.10083,-2.8669,-90.2313,-1.37242,-16.2042,-16.7513,-7.19454e-016,-0.538743,15.0097,1.253,-1.20575,32.7603,-61.1365,-1.83103,0,0,0.0725872,0,0,-0.00321609,0,0,0.0208802
3.31,-81.6398,-140.849,43.2115,-139.373,-346.548,41.7893,32.3438,5.13488,-3.00622,19.7234,-2.6282,3.25947,2.93754,2.82706,-15.7015,2.82783,0,0,15.1023,0.860871,-3.1719,-89.9867,-1.107,-16.5202,-15.8895,4.42309e-016,-0.473236,8.31925,6.3169,-1.03493,29.1858,-41.5235,-3.31595,0,0,0.055838,0,0,0.00273147,0,0,0.0186433
3.32,-81.2527,-141.006,43.355,-139.535,-347.131,41.4093,31.3617,5.28642,-3.14907,19.6214,-2.89647,2.95862,3.58696,2.73638,-15.2236,3.46093,0,0,15.0439,0.583456,-3.44017,-89.7641,-0.880847,-16.8061,-15.418,3.71413e-016,-0.299905,0.453025,9.89057,-0.780833,37.9715,-26.8483,-4.0894,0,0,0.0672029,0,0,0.00439009,0,0,0.0167938
3.33,-80.9335,-141.151,43.5282,-139.677,-347.532,41.0936,30.3366,5.3551,-3.29862,19.4027,-3.168,2.68053,4.18898,2.64561,-14.7429,4.05082,0,0,14.9994,0.268693,-3.65496,-89.5581,-0.698762,-17.0589,-15.0755,-1.18947e-015,-0.139204,1.19892,12.1162,-0.552864,9.9882,-20.5682,-4.61466,0,0,0.0164423,0,0,0.00631037,0,0,0.0153779
3.34,-80.6954,-141.293,43.7357,-139.83,-347.794,40.826,29.253,5.38776,-3.36352,19.092,-3.40524,2.45679,4.74908,2.57134,-14.348,4.60063,0,0,14.9419,-0.0441244,-3.86956,-89.3664,-0.56478,-17.2757,-14.6341,-3.28684e-018,-0.0670342,18.6526,14.3733,-0.421139,-119.027,-5.74573,-5.91333,0,0,-0.244659,0,0,0.0185948,0,0,0.0140624
3.35,-80.5359,-141.442,43.975,-140.015,-347.967,40.5903,27.9986,5.47888,-3.84548,18.6602,-3.73143,2.43366,5.2926,2.48056,-13.8633,5.13801,0,0,14.7984,-0.214611,-4.00124,-89.1802,-0.451358,-17.4767,-14.6062,1.17779e-015,0.00525867,-2.52189,11.3285,-0.301711,-1.95791,-3.55352,-3.81515,0,0,-0.00712708,0,0,0.00352116,0,0,0.0131982
3.36,-80.4387,-141.605,44.2385,-140.243,-348.101,40.3682,26.711,5.55655,-4.25362,18.1591,-4.03067,2.48123,5.80437,2.40935,-13.4817,5.64389,0,0,14.6547,-0.384764,-4.134,-89.0021,-0.372228,-17.65,-14.4735,2.51334e-015,-0.0434778,-15.3857,7.66839,-0.307642,69.6377,-16.6017,-1.88238,0,0,0.149698,0,0,-0.0100499,0,0,0.0123798
3.37,-80.3783,-141.788,44.5177,-140.514,-348.246,40.1398,25.4634,5.5994,-4.48067,17.6132,-4.24662,2.53159,6.27963,2.36338,-13.2347,6.11221,0,0,14.564,-0.558613,-4.26731,-88.8303,-0.32081,-17.797,-14.0911,1.26507e-015,-0.238003,-5.72187,5.60544,-0.461644,11.1041,-15.3922,-1.82379,0,0,0.0212534,0,0,-0.00341019,0,0,0.0112934
3.38,-80.3274,-141.998,44.8068,-140.821,-348.45,39.8847,24.1972,5.62426,-4.63331,17.0187,-4.42429,2.57539,6.72259,2.32483,-13.0272,6.54881,0,0,14.4744,-0.732479,-4.40135,-88.6598,-0.280694,-17.9274,-13.77,-7.91764e-016,-0.446547,-1.01368,2.9781,-0.635273,-13.269,-18.4163,-1.42491,0,0,-0.033064,0,0,-0.000187783,0,0,0.0102888
3.39,-80.265,-142.242,45.1086,-141.152,-348.745,39.5857,22.9188,5.62977,-4.71829,16.3843,-4.56198,2.57589,7.13216,2.28659,-12.821,6.95346,0,0,14.386,-0.906421,-4.53611,-88.4874,-0.243882,-18.0447,-13.5502,2.09774e-015,-0.543134,-1.83096,0.210733,-0.702512,-11.4345,-25.6824,-0.615591,0,0,-0.0309774,0,0,-0.00208576,0,0,0.00943317
3.4,-80.1825,-142.52,45.4368,-141.492,-349.14,39.2337,21.6346,5.61525,-4.74666,15.7196,-4.6612,2.51275,7.50836,2.24374,-12.5895,7.32683,0,0,14.2989,-1.08042,-4.67156,-88.3097,-0.205502,-18.1514,-13.466,-9.37846e-016,-0.538781,-2.24849,-1.5321,-0.673797,-18.4228,-30.3258,-0.0774945,0,0,-0.0483218,0,0,-0.00306006,0,0,0.00871801
3.41,-80.0853,-142.831,45.8155,-141.827,-349.615,38.8328,20.3506,5.58033,-4.73273,15.0353,-4.72587,2.38401,7.85356,2.19416,-12.3211,7.67155,0,0,14.213,-1.25444,-4.8077,-88.1236,-0.163506,-18.2494,-13.578,1.31474e-015,-0.34718,-6.54476,-2.00918,-0.463414,-12.2498,-32.3677,0.531061,0,0,-0.0360398,0,0,-0.00817302,0,0,0.00813545
3.42,-79.9891,-143.163,46.2736,-142.147,-350.132,38.4014,19.0723,5.5247,-4.69249,14.3432,-4.76124,2.20136,8.17301,2.13796,-12.0162,7.99274,0,0,14.1282,-1.4285,-4.94452,-87.9272,-0.11794,-18.3406,-13.9036,-1.11607e-015,-0.0155098,-15.4782,-1.91667,-0.117562,20.6965,-37.192,1.46338,0,0,0.0338673,0,0,-0.0186139,0,0,0.00770063
3.43,-79.9124,-143.495,46.8395,-142.446,-350.642,37.969,17.8045,5.44802,-4.64203,13.655,-4.77275,1.98255,8.47437,2.07643,-11.6816,8.29761,0,0,14.0442,-1.60262,-5.08201,-87.7199,-0.0701929,-18.4277,-14.0868,1.80923e-015,0.312336,-5.33753,-0.198174,0.224276,-52.4279,-30.4285,0.652191,0,0,-0.126514,0,0,-0.00638608,0,0,0.00753276
3.44,-79.8675,-143.804,47.5323,-142.729,-351.101,37.5699,16.5509,5.35001,-4.59673,12.9814,-4.76528,1.7447,8.76625,2.01109,-11.3254,8.59424,0,0,13.961,-1.77675,-5.22015,-87.5023,-0.0223808,-18.5145,-13.9612,-4.996e-016,0.54376,24.7855,3.37845,0.471021,-254.444,-1.09215,-2.14546,0,0,-0.588471,0,0,0.0306571,0,0,0.00732283
3.45,-79.8532,-144.076,48.3555,-143.006,-351.479,37.2339,15.1361,5.43723,-5.41945,12.2495,-4.93632,1.71458,9.09189,1.87874,-10.6011,8.93541,0,0,13.7709,-1.74954,-5.17042,-87.2715,0.0325101,-18.6252,-14.4767,-5.60955e-016,0.886828,-11.8864,1.77257,0.828036,-45.2766,-32.5777,1.34943,0,0,-0.112528,0,0,-0.0137429,0,0,0.00740107
3.46,-79.858,-144.304,49.3015,-143.288,-351.765,36.9772,13.7441,5.50981,-6.26568,11.5488,-5.07809,1.68843,9.42158,1.74389,-9.85953,9.28119,0,0,13.5838,-1.723,-5.12049,-87.0304,0.0785703,-18.7413,-14.4951,5.84328e-018,0.959723,-28.2684,1.38949,0.918111,33.7962,-42.9121,2.89804,0,0,0.0766223,0,0,-0.0329352,0,0,0.00746591
3.47,-79.8662,-144.492,50.3578,-143.582,-351.965,36.7979,12.3762,5.56722,-7.14562,10.885,-5.19383,1.67153,9.75492,1.60612,-9.09844,9.63101,0,0,13.4,-1.69706,-5.07036,-86.7738,0.114801,-18.8635,-14.0627,-2.03346e-015,0.772082,-24.2469,2.36708,0.749375,3.93668,-36.0442,2.30092,0,0,0.00338579,0,0,-0.0265687,0,0,0.00740701
3.48,-79.8631,-144.653,51.5133,-143.891,-352.091,36.6786,11.0333,5.60877,-8.0678,10.2624,-5.28631,1.66764,10.0872,1.46452,-8.31269,9.98018,0,0,13.2196,-1.67179,-5.02004,-86.4935,0.141381,-18.9893,-13.5152,2.04515e-016,0.490011,-22.5989,3.17655,0.484636,-4.14016,-32.2068,1.83155,0,0,-0.0169905,0,0,-0.0231751,0,0,0.00731394
3.49,-79.8402,-144.805,52.763,-144.207,-352.153,36.5953,9.71611,5.63391,-9.0393,9.68344,-5.35804,1.67922,10.4118,1.31781,-7.49519,10.3219,0,0,13.043,-1.6472,-4.96953,-86.1804,0.159321,-19.1146,-12.9327,3.069e-015,0.221772,-23.3591,3.88582,0.230447,0.915058,-32.1026,1.59647,0,0,-0.00768994,0,0,-0.0223258,0,0,0.00708378
3.5,-79.7992,-144.961,54.111,-144.522,-352.157,36.5259,8.42506,5.64208,-10.0649,9.14946,-5.4111,1.70719,10.7222,1.16466,-6.63852,10.6494,0,0,12.8706,-1.62327,-4.9188,-85.8267,0.169955,-19.2343,-12.3782,2.04807e-015,-0.0760773,-23.2416,4.71315,-0.0557959,3.61182,-30.3959,1.23574,0,0,-0.00366421,0,0,-0.0205498,0,0,0.0068389
3.51,-79.7517,-145.137,55.5698,-144.826,-352.108,36.4517,7.16007,5.63262,-11.1465,8.66049,-5.44716,1.75134,11.0125,1.00388,-5.73592,10.9566,0,0,12.7027,-1.60008,-4.86787,-85.4263,0.174905,-19.343,-11.8766,-7.01194e-017,-0.38236,-21.2719,5.41366,-0.352931,-0.694457,-32.7172,0.719781,0,0,-0.0172652,0,0,-0.0172831,0,0,0.00659712
3.52,-79.7183,-145.344,57.1581,-145.111,-352.012,36.3576,5.92075,5.60496,-12.2838,8.21596,-5.46752,1.81155,11.2775,0.834627,-4.78255,11.2377,0,0,12.5394,-1.5776,-4.81673,-84.9742,0.176301,-19.4347,-11.4478,6.07701e-016,-0.673431,-18.013,6.30747,-0.637418,-15.7124,-37.421,0.0687371,0,0,-0.054861,0,0,-0.0133489,0,0,0.00635301
3.53,-79.7256,-145.594,58.8987,-145.37,-351.88,36.2341,4.70623,5.55864,-13.4728,7.8154,-5.47318,1.88898,11.5126,0.656765,-3.77782,11.4873,0,0,12.381,-1.55581,-4.76539,-84.4655,0.176949,-19.5033,-11.2863,-2.10358e-015,-0.92239,-25.6581,7.21048,-0.882271,25.1487,-29.276,0.435693,0,0,0.030835,0,0,-0.0166873,0,0,0.00593925
3.54,-79.8026,-145.896,60.815,-145.597,-351.721,36.0786,3.51537,5.49331,-14.707,7.45905,-5.4653,1.98685,11.7138,0.470964,-2.72573,11.7003,0,0,12.2273,-1.53475,-4.71385,-83.8952,0.180355,-19.543,-11.436,-2.03346e-015,-1.11861,-45.502,7.97226,-1.077,138.666,-3.01341,1.96624,0,0,0.23255,0,0,-0.0251687,0,0,0.00545105
3.55,-79.9757,-146.263,62.9286,-145.789,-351.547,35.896,2.70834,5.45328,-15.6749,7.19154,-5.46445,1.99693,11.8523,0.312559,-1.82725,11.8461,0,0,12.385,-1.5393,-4.65397,-83.2574,0.196182,-19.5467,-11.2538,7.01194e-017,-1.32847,-31.8698,9.86675,-1.28656,52.8196,-21.4462,0.332616,0,0,0.0642265,0,0,-0.0142754,0,0,0.0047772
3.56,-80.2651,-146.708,65.258,-145.944,-351.368,35.6978,1.9635,5.39697,-16.643,6.97635,-5.4604,2.03062,11.9488,0.152641,-0.919268,11.9472,0,0,12.5803,-1.5466,-4.5931,-82.5492,0.223397,-19.5107,-11.2903,-1.35564e-015,-1.4379,-27.2904,11.9183,-1.39868,20.0215,-24.5536,-0.409997,0,0,0.0103472,0,0,-0.0090958,0,0,0.00393123
3.57,-80.6836,-147.243,67.8175,-146.063,-351.193,35.5006,1.26925,5.3239,-17.6085,6.81618,-5.45689,2.09899,12.0047,-0.00726515,-0.0108836,12.0047,0,0,12.803,-1.55564,-4.53151,-81.768,0.264123,-19.4298,-11.4997,5.60955e-016,-1.45921,-33.0293,13.5912,-1.42542,38.0042,-17.4596,-0.0948038,0,0,0.0323902,0,0,-0.00758047,0,0,0.00319465
3.58,-81.237,-147.883,70.6174,-146.15,-351.028,35.324,0.612664,5.23402,-18.5665,6.7148,-5.45849,2.21145,12.0236,-0.165252,0.886601,12.0222,0,0,13.0409,-1.56542,-4.46952,-80.9135,0.319097,-19.3008,-11.7004,6.07701e-016,-1.4465,-37.6066,15.0222,-1.41948,46.1572,-14.8696,0.167134,0,0,0.03982,0,0,-0.00433249,0,0,0.00242955
3.59,-81.9271,-148.636,73.6643,-146.21,-350.876,35.1883,-0.0195725,5.12795,-19.5092,6.67684,-5.47063,2.37353,12.011,-0.319278,1.76117,12.0052,0,0,13.2809,-1.57489,-4.40747,-79.9867,0.387621,-19.1217,-11.8173,2.19707e-015,-1.42869,-40.577,16.2445,-1.40861,46.4461,-17.0532,0.300004,0,0,0.036446,0,0,0.000498888,0,0,0.0017117
3.6,-82.755,-149.509,76.9636,-146.244,-350.737,35.1104,-0.640106,5.00698,-20.4256,6.70776,-5.49951,2.5852,11.9726,-0.467458,2.60176,11.9601,0,0,13.5094,-1.58296,-4.3458,-78.9895,0.467841,-18.8917,-11.7814,-3.17874e-015,-1.411,-43.7531,17.2759,-1.39728,46.4737,-20.2369,0.458364,0,0,0.0328634,0,0,0.00678097,0,0,0.00107159
3.61,-83.7244,-150.508,80.5212,-146.255,-350.613,35.102,-1.2595,4.87276,-21.3024,6.81423,-5.55226,2.84123,11.9137,-0.608272,3.39952,11.8924,0,0,13.7133,-1.58876,-4.28479,-77.923,0.557308,-18.6103,-11.5124,4.20716e-016,-1.38434,-46.8314,18.2275,-1.37595,43.6645,-24.7184,0.611469,0,0,0.0261299,0,0,0.0148305,0,0,0.000496904
3.62,-84.8417,-151.636,84.3481,-146.244,-350.505,35.1682,-1.88495,4.72724,-22.1247,7.00509,-5.63718,3.13219,11.8369,-0.740594,4.14795,11.8054,0,0,13.8809,-1.59147,-4.22484,-76.7857,0.653742,-18.2767,-10.9144,1.40239e-015,-1.31482,-49.5613,19.1721,-1.31086,36.0578,-30.3509,0.762916,0,0,0.0142216,0,0,0.0249233,0,0,-8.298e-005
3.63,-86.1142,-152.906,88.4647,-146.216,-350.416,35.3067,-2.51888,4.57236,-22.8785,7.29246,-5.76397,3.44687,11.7405,-0.863755,4.84328,11.698,0,0,14.002,-1.59043,-4.16625,-75.5701,0.756275,-17.8896,-9.85431,-2.89827e-015,-1.15464,-51.6107,19.8729,-1.15448,21.9716,-37.4528,0.961835,0,0,-0.00477338,0,0,0.0371382,0,0,-0.000750287
3.64,-87.5448,-154.353,92.9034,-146.173,-350.348,35.5049,-3.15765,4.40941,-23.5528,7.69269,-5.94342,3.77435,11.615,-0.977402,5.48362,11.5611,0,0,14.0691,-1.58531,-4.10914,-74.2596,0.867372,-17.4476,-8.20771,9.34925e-017,-0.85098,-52.3237,19.6718,-0.854463,-0.642594,-47.2815,1.29381,0,0,-0.0331485,0,0,0.0507883,0,0,-0.00152129
3.65,-89.126,-156.041,97.7104,-146.12,-350.302,35.7381,-3.79097,4.23902,-24.1405,8.22671,-6.18629,4.10521,11.4394,-1.08116,6.06701,11.3745,0,0,14.0771,-1.57585,-4.05373,-72.825,0.994785,-16.9514,-5.91631,2.31394e-015,-0.341585,-51.0234,17.7688,-0.349456,-33.2164,-61.316,1.88962,0,0,-0.0711925,0,0,0.0639816,0,0,-0.00222597
3.66,-90.8357,-158.086,102.944,-146.061,-350.278,35.97,-4.40155,4.06065,-24.6405,8.91955,-6.5019,4.43446,11.178,-1.17402,6.58806,11.1033,0,0,14.0239,-1.56211,-4.00001,-71.2227,1.15318,-16.4057,-3.00768,-1.42576e-015,0.439289,-47.0263,13.4181,0.42464,-76.2505,-80.7899,2.90772,0,0,-0.115332,0,0,0.0731661,0,0,-0.0023223
3.67,-92.6362,-160.656,108.674,-145.997,-350.269,36.1564,-4.96577,3.87267,-25.0564,9.79907,-6.89674,4.76288,10.7788,-1.25373,7.03446,10.6967,0,0,13.9099,-1.5443,-3.94792,-69.3943,1.36438,-15.8211,0.39034,1.77636e-015,1.51749,-39.6898,6.02515,1.49167,-129.471,-106.665,4.4975,0,0,-0.157293,0,0,0.0729471,0,0,-0.000726443
3.68,-94.4757,-163.976,114.976,-145.928,-350.263,36.2549,-5.45501,3.6725,-25.3974,10.8933,-7.37276,5.0975,10.1739,-1.31621,7.38375,10.0887,0,0,13.7386,-1.52277,-3.89733,-67.2694,1.65584,-15.2161,3.99535,7.4794e-016,2.81769,-29.1836,-4.54141,2.77446,-190.039,-138.786,6.78054,0,0,-0.182514,0,0,0.0581292,0,0,0.00408264
3.69,-96.2932,-168.314,121.926,-145.851,-350.247,36.2345,-5.83773,3.45656,-25.6767,12.2276,-7.92617,5.45095,9.28216,-1.35524,7.60166,9.19987,0,0,13.515,-1.4981,-3.84802,-64.7699,2.05788,-14.6171,7.26566,3.7397e-016,4.13045,-17.2984,-17.4997,4.06271,-250.956,-174.592,9.81895,0,0,-0.172328,0,0,0.0285098,0,0,0.013214
3.7,-98.0239,-173.965,129.588,-145.765,-350.221,36.0845,-6.08238,3.221,-25.91,13.8224,-8.54754,5.84142,8.01374,-1.36261,7.64277,7.94209,0,0,13.2462,-1.4708,-3.79977,-61.8137,2.59921,-14.0543,9.3232,-7.4794e-016,5.11673,-7.31266,-31.1339,5.02086,-301.697,-209.148,13.5504,0,0,-0.113045,0,0,-0.00672939,0,0,0.0253734
3.71,-99.6047,-181.221,138.004,-145.663,-350.22,35.8263,-6.16036,2.96173,-26.1131,15.6911,-9.22348,6.29292,6.28258,-1.32869,7.45346,6.2293,0,0,12.9402,-1.44156,-3.75229,-58.3246,3.2987,-13.5535,8.99605,7.4794e-016,5.36736,-2.78917,-43.405,5.25578,-331.144,-236.713,17.742,0,0,-0.00746609,0,0,-0.0294998,0,0,0.0341184
3.72,-100.98,-190.33,147.186,-145.541,-350.333,35.528,-6.04931,2.67529,-26.3001,17.84,-9.93866,6.83378,4.02926,-1.24338,6.97657,3.99938,0,0,12.6055,-1.41101,-3.70535,-54.2521,4.15234,-13.1288,5.01808,2.61779e-015,4.53146,-6.14876,-52.6781,4.45423,-331.273,-252.716,22.009,0,0,0.120206,0,0,-0.0188809,0,0,0.0264539
3.73,-102.112,-201.456,157.112,-145.391,-350.725,35.3194,-5.73566,2.35957,-26.4808,20.2665,-10.6779,7.49359,1.25218,-1.09783,6.16065,1.24495,0,0,12.2507,-1.37979,-3.65867,-49.6006,5.11843,-12.7767,-3.54723,3.36573e-015,2.52677,-17.0069,-58.3134,2.58545,-301.304,-255.465,25.8943,0,0,0.232518,0,0,0.0365524,0,0,-0.0132034
3.74,-102.986,-214.647,167.725,-145.206,-351.644,35.3979,-5.21611,2.01444,-26.6597,22.959,-11.4281,8.2985,-1.96252,-0.88735,4.97633,-1.95512,0,0,11.8846,-1.34852,-3.61204,-44.4608,6.10858,-12.4743,-16.6788,-1.86985e-015,-0.225127,-31.1213,-60.6453,0.0827274,-250.343,-246.808,28.9463,0,0,0.299777,0,0,0.125012,0,0,-0.0912114
3.75,-103.616,-229.819,178.921,-144.976,-353.421,36.0178,-4.49764,1.64235,-26.8357,25.8972,-12.1787,9.26729,-5.42925,-0.613916,3.43146,-5.41948,0,0,11.5156,-1.31771,-3.56528,-39.0274,6.99475,-12.1844,-32.9634,3.7397e-015,-2.78192,-41.1704,-60.194,-2.23083,-195.297,-230.868,30.6404,0,0,0.320315,0,0,0.207081,0,0,-0.191987
3.76,-104.035,-246.774,190.553,-144.703,-356.452,37.4547,-3.59602,1.24805,-27.0049,29.0508,-12.921,10.4076,-8.88446,-0.286731,1.57642,-8.88108,0,0,11.1522,-1.28789,-3.51812,-33.5844,7.6384,-11.8722,-49.7977,-3.7397e-015,-3.99606,-39.6935,-56.7584,-3.49019,-153.747,-211.674,30.2875,0,0,0.321333,0,0,0.229206,0,0,-0.278902
3.77,-104.277,-265.237,202.421,-144.406,-361.175,39.9517,-2.53281,0.837957,-27.1625,32.3789,-13.6466,11.7085,-12.0416,0.0800757,-0.507074,-12.0411,0,0,10.8024,-1.25956,-3.47048,-28.4526,7.935,-11.5243,-64.2713,5.98352e-015,-3.06328,-22.7937,-49.2128,-3.20237,-136.343,-191.408,27.1377,0,0,0.338406,0,0,0.151622,0,0,-0.313987
3.78,-104.357,-284.91,214.27,-144.142,-368.028,43.6604,-1.33182,0.419304,-27.3067,35.8271,-14.3449,13.1333,-14.6595,0.471778,-2.73034,-14.6425,0,0,10.4743,-1.23318,-3.42215,-23.9171,7.85316,-11.1644,-74.3207,-2.99176e-015,-0.0145667,8.52349,-36.6878,-1.50205,-143.827,-171.102,20.8741,0,0,0.392769,0,0,-0.0305956,0,0,-0.281897
